"reviewId","content","score","lowercased","cleaned","word_count","slang_handled","stopword_removed","stemmed","tokenized"
"46cfaa93-09fe-4d76-89a2-ad1aabb61c4e","sangat sangat bermanfaat layanannya di tambah lagi layanannya supaya banyak manfaatnya bagi orang banyak","5.0","sangat sangat bermanfaat layanannya di tambah lagi layanannya supaya banyak manfaatnya bagi orang banyak","sangat sangat bermanfaat layanannya di tambah lagi layanannya supaya banyak manfaatnya bagi orang banyak","['sangat', 'sangat', 'bermanfaat', 'layanannya', 'di', 'tambah', 'lagi', 'layanannya', 'supaya', 'banyak', 'manfaatnya', 'bagi', 'orang', 'banyak']","sangat sangat bermanfaat layanannya di tambah lagi layanannya supaya banyak manfaatnya bagi orang banyak","bermanfaat layanannya layanannya manfaatnya","manfaat layan layan manfaat","['manfaat', 'layan', 'layan', 'manfaat']"
"10c4f068-5af7-4e61-810c-fa0188e74340","pelayanan nya bagus, ramah n enak d ajak ngobrol","5.0","pelayanan nya bagus, ramah n enak d ajak ngobrol","pelayanan nya bagus  ramah n enak d ajak ngobrol","['pelayanan', 'nya', 'bagus', 'ramah', 'n', 'enak', 'd', 'ajak', 'ngobrol']","pelayanan nya bagus ramah n enak di ajak mengobrol","pelayanan bagus ramah ajak mengobrol","layan bagus ramah ajak obrol","['layan', 'bagus', 'ramah', 'ajak', 'obrol']"
"4614af04-5d95-477e-9705-6da41f5fed45","Parah paylater nya di tolak trus, gak guna","5.0","parah paylater nya di tolak trus, gak guna","parah paylater nya di tolak trus  gak guna","['parah', 'paylater', 'nya', 'di', 'tolak', 'trus', 'gak', 'guna']","parah paylater nya di tolak terus enggak guna","parah paylater tolak","parah paylater tolak","['parah', 'paylater', 'tolak']"
"227b3aa2-f3b9-4c91-a485-be6acfcfdf64","supirnya sangat ramah recommended sangat thank you","5.0","supirnya sangat ramah recommended sangat thank you","supirnya sangat ramah recommended sangat thank you","['supirnya', 'sangat', 'ramah', 'recommended', 'sangat', 'thank', 'you']","supirnya sangat ramah recommended sangat thank you","supirnya ramah recommended thank you","supirnya ramah recommended thank you","['supirnya', 'ramah', 'recommended', 'thank', 'you']"
"7b104ab0-c067-4e73-a77e-bbd87235eedc","Setelah menggunakan aplikasi ini perjalanan sy jd lebih cepat dan aman","5.0","setelah menggunakan aplikasi ini perjalanan sy jd lebih cepat dan aman","setelah menggunakan aplikasi ini perjalanan sy jd lebih cepat dan aman","['setelah', 'menggunakan', 'aplikasi', 'ini', 'perjalanan', 'sy', 'jd', 'lebih', 'cepat', 'dan', 'aman']","setelah menggunakan aplikasi ini perjalanan saya jadi lebih cepat dan aman","aplikasi perjalanan cepat aman","aplikasi jalan cepat aman","['aplikasi', 'jalan', 'cepat', 'aman']"
"7adf42a2-012c-4682-b40c-9a821f20e25c","grab sangat membantu saya dlm mengejar waktu tanpa hrs menunggu lama.","5.0","grab sangat membantu saya dlm mengejar waktu tanpa hrs menunggu lama.","grab sangat membantu saya dlm mengejar waktu tanpa hrs menunggu lama","['grab', 'sangat', 'membantu', 'saya', 'dlm', 'mengejar', 'waktu', 'tanpa', 'hrs', 'menunggu', 'lama']","grab sangat membantu saya dalam mengejar waktu tanpa harus menunggu lama","grab membantu mengejar waktu menunggu","grab bantu kejar waktu tunggu","['grab', 'bantu', 'kejar', 'waktu', 'tunggu']"
"eb41963e-ce5b-4fb9-830f-d2da15e6a3da","berterima kasih sama aplikasi ini.... sangat membantu bngt","5.0","berterima kasih sama aplikasi ini.... sangat membantu bngt","berterima kasih sama aplikasi ini     sangat membantu bngt","['berterima', 'kasih', 'sama', 'aplikasi', 'ini', 'sangat', 'membantu', 'bngt']","berterima kasih sama aplikasi ini sangat membantu banget","berterima kasih aplikasi membantu banget","terima kasih aplikasi bantu banget","['terima', 'kasih', 'aplikasi', 'bantu', 'banget']"
"2046c525-07ac-4087-83e8-64e438953b31","Saya main sameday ga Dbayar padahal antar barang sesuai alamat","5.0","saya main sameday ga dbayar padahal antar barang sesuai alamat","saya main sameday ga dbayar padahal antar barang sesuai alamat","['saya', 'main', 'sameday', 'ga', 'dbayar', 'padahal', 'antar', 'barang', 'sesuai', 'alamat']","saya main sameday enggak dbayar padahal antar barang sesuai alamat","main sameday dbayar barang sesuai alamat","main sameday dbayar barang sesuai alamat","['main', 'sameday', 'dbayar', 'barang', 'sesuai', 'alamat']"
"b64c2272-1c50-4038-a1eb-21d7fb9c1177","trimaksih bang .. smg sehat selalu berkah thx...","5.0","trimaksih bang .. smg sehat selalu berkah thx...","trimaksih bang    smg sehat selalu berkah thx","['trimaksih', 'bang', 'smg', 'sehat', 'selalu', 'berkah', 'thx']","trimaksih bang semoga sehat selalu berkah thx","trimaksih bang semoga sehat berkah thx","trimaksih bang moga sehat berkah thx","['trimaksih', 'bang', 'moga', 'sehat', 'berkah', 'thx']"
"f692a6b6-5848-440b-a965-a1a36ef2f1a9","kena apa grab penumpang tdk bisa di dwonlod & kena apa grab driver di matikan","5.0","kena apa grab penumpang tdk bisa di dwonlod & kena apa grab driver di matikan","kena apa grab penumpang tdk bisa di dwonlod   kena apa grab driver di matikan","['kena', 'apa', 'grab', 'penumpang', 'tdk', 'bisa', 'di', 'dwonlod', 'kena', 'apa', 'grab', 'driver', 'di', 'matikan']","kena apa grab penumpang tidak bisa di dwonlod kena apa grab driver di matikan","grab penumpang dwonlod grab driver matikan","grab tumpang dwonlod grab driver mati","['grab', 'tumpang', 'dwonlod', 'grab', 'driver', 'mati']"
"dc1e4532-b30f-449f-8dee-c8f89e05e315","Grab adalah di bersipatrama dan baik hati","5.0","grab adalah di bersipatrama dan baik hati","grab adalah di bersipatrama dan baik hati","['grab', 'adalah', 'di', 'bersipatrama', 'dan', 'baik', 'hati']","grab adalah di bersipatrama dan baik hati","grab bersipatrama hati","grab bersipatrama hati","['grab', 'bersipatrama', 'hati']"
"2698af01-3fa8-444f-8d28-8bbaa62f5704","Alhamdulillah Cepat dan Mudah semoga selalu bertahan dengan pelayanannya","5.0","alhamdulillah cepat dan mudah semoga selalu bertahan dengan pelayanannya","alhamdulillah cepat dan mudah semoga selalu bertahan dengan pelayanannya","['alhamdulillah', 'cepat', 'dan', 'mudah', 'semoga', 'selalu', 'bertahan', 'dengan', 'pelayanannya']","alhamdulillah cepat dan mudah semoga selalu bertahan dengan pelayanannya","alhamdulillah cepat mudah semoga bertahan pelayanannya","alhamdulillah cepat mudah moga tahan layan","['alhamdulillah', 'cepat', 'mudah', 'moga', 'tahan', 'layan']"
"fa8f4b56-2c77-4bfa-9225-ef259969738a","Mantap sekali. Terus lah berkarya hai grab. Good job grab. Mudah2an di tahun 2023, grab menuju yg lebih baik. Apapun perjalanannya, tetap tranportasi nya bersama grab. Jalan2, sekolah, kerja, berwisata, mudik, belanja, makan2, minum2, antar barang, dll solusinya pasti disana ada grab. Indonesia bersatu!!! Indonesia hebat!!! Grab: aman, nyaman dan bersahabat. Percaya sama saya. Sayang diri dan keluarga, pastikan gunakan tranportasi darat grab dlm perjalanan anda. Awas ada grab, wow, kereeen.....","5.0","mantap sekali. terus lah berkarya hai grab. good job grab. mudah2an di tahun 2023, grab menuju yg lebih baik. apapun perjalanannya, tetap tranportasi nya bersama grab. jalan2, sekolah, kerja, berwisata, mudik, belanja, makan2, minum2, antar barang, dll solusinya pasti disana ada grab. indonesia bersatu!!! indonesia hebat!!! grab: aman, nyaman dan bersahabat. percaya sama saya. sayang diri dan keluarga, pastikan gunakan tranportasi darat grab dlm perjalanan anda. awas ada grab, wow, kereeen.....","mantap sekali  terus lah berkarya hai grab  good job grab  mudah an di tahun       grab menuju yg lebih baik  apapun perjalanannya  tetap tranportasi nya bersama grab  jalan   sekolah  kerja  berwisata  mudik  belanja  makan   minum   antar barang  dll solusinya pasti disana ada grab  indonesia bersatu    indonesia hebat    grab  aman  nyaman dan bersahabat  percaya sama saya  sayang diri dan keluarga  pastikan gunakan tranportasi darat grab dlm perjalanan anda  awas ada grab  wow  kereeen","['mantap', 'sekali', 'terus', 'lah', 'berkarya', 'hai', 'grab', 'good', 'job', 'grab', 'mudah', 'an', 'di', 'tahun', 'grab', 'menuju', 'yg', 'lebih', 'baik', 'apapun', 'perjalanannya', 'tetap', 'tranportasi', 'nya', 'bersama', 'grab', 'jalan', 'sekolah', 'kerja', 'berwisata', 'mudik', 'belanja', 'makan', 'minum', 'antar', 'barang', 'dll', 'solusinya', 'pasti', 'disana', 'ada', 'grab', 'indonesia', 'bersatu', 'indonesia', 'hebat', 'grab', 'aman', 'nyaman', 'dan', 'bersahabat', 'percaya', 'sama', 'saya', 'sayang', 'diri', 'dan', 'keluarga', 'pastikan', 'gunakan', 'tranportasi', 'darat', 'grab', 'dlm', 'perjalanan', 'anda', 'awas', 'ada', 'grab', 'wow', 'kereeen']","mantap sekali terus lah berkarya hai grab good job grab mudah an di tahun grab menuju yang lebih baik apapun perjalanannya tetap tranportasi nya bersama grab jalan sekolah kerja berwisata mudik belanja makan minum antar barang dll solusinya pasti disana ada grab indonesia bersatu indonesia hebat grab aman nyaman dan bersahabat percaya sama saya sayang diri dan keluarga pastikan gunakan tranportasi darat grab dalam perjalanan anda awas ada grab wow keren","mantap berkarya grab good job grab mudah an tahun grab apapun perjalanannya tranportasi grab jalan sekolah berwisata mudik belanja makan minum barang dll solusinya disana grab indonesia bersatu indonesia hebat grab aman nyaman bersahabat percaya sayang keluarga pastikan tranportasi darat grab perjalanan awas grab wow keren","mantap karya grab good job grab mudah an tahun grab apa jalan tranportasi grab jalan sekolah wisata mudik belanja makan minum barang dll solusi sana grab indonesia satu indonesia hebat grab aman nyaman sahabat percaya sayang keluarga pasti tranportasi darat grab jalan awas grab wow keren","['mantap', 'karya', 'grab', 'good', 'job', 'grab', 'mudah', 'an', 'tahun', 'grab', 'apa', 'jalan', 'tranportasi', 'grab', 'jalan', 'sekolah', 'wisata', 'mudik', 'belanja', 'makan', 'minum', 'barang', 'dll', 'solusi', 'sana', 'grab', 'indonesia', 'satu', 'indonesia', 'hebat', 'grab', 'aman', 'nyaman', 'sahabat', 'percaya', 'sayang', 'keluarga', 'pasti', 'tranportasi', 'darat', 'grab', 'jalan', 'awas', 'grab', 'wow', 'keren']"
"3cbeca55-07e0-4d80-9bef-2007e067320c","pengemudi bagus dan menjaga keselamat penumpang, m kasih","5.0","pengemudi bagus dan menjaga keselamat penumpang, m kasih","pengemudi bagus dan menjaga keselamat penumpang  m kasih","['pengemudi', 'bagus', 'dan', 'menjaga', 'keselamat', 'penumpang', 'm', 'kasih']","pengemudi bagus dan menjaga keselamat penumpang sama kasih","pengemudi bagus menjaga keselamat penumpang kasih","kemudi bagus jaga selamat tumpang kasih","['kemudi', 'bagus', 'jaga', 'selamat', 'tumpang', 'kasih']"
"23252090-2dc0-471e-8957-959566310492","sangat membantu terimakasih pelayanan nya sangat ramah dan harga juga terjangkau pertahankan","5.0","sangat membantu terimakasih pelayanan nya sangat ramah dan harga juga terjangkau pertahankan","sangat membantu terimakasih pelayanan nya sangat ramah dan harga juga terjangkau pertahankan","['sangat', 'membantu', 'terimakasih', 'pelayanan', 'nya', 'sangat', 'ramah', 'dan', 'harga', 'juga', 'terjangkau', 'pertahankan']","sangat membantu terimakasih pelayanan nya sangat ramah dan harga juga terjangkau pertahankan","membantu terimakasih pelayanan ramah harga terjangkau pertahankan","bantu terimakasih layan ramah harga jangkau tahan","['bantu', 'terimakasih', 'layan', 'ramah', 'harga', 'jangkau', 'tahan']"
"edfd1c6e-183f-4b07-b477-58892f8f9d9a","Ini aplikasi makin kesini malah jelek, kenapa? Masa jarak kurang dari >1 km ga bisa memesan makan sedangkan jarak lebih dari <1 km bisa? Tolong diperbaiki aligaritma nya.","5.0","ini aplikasi makin kesini malah jelek, kenapa? masa jarak kurang dari >1 km ga bisa memesan makan sedangkan jarak lebih dari <1 km bisa? tolong diperbaiki aligaritma nya.","ini aplikasi makin kesini malah jelek  kenapa  masa jarak kurang dari    km ga bisa memesan makan sedangkan jarak lebih dari    km bisa  tolong diperbaiki aligaritma nya","['ini', 'aplikasi', 'makin', 'kesini', 'malah', 'jelek', 'kenapa', 'masa', 'jarak', 'kurang', 'dari', 'km', 'ga', 'bisa', 'memesan', 'makan', 'sedangkan', 'jarak', 'lebih', 'dari', 'km', 'bisa', 'tolong', 'diperbaiki', 'aligaritma', 'nya']","ini aplikasi makin kesini malah jelek kenapa masa jarak kurang dari kamu enggak bisa memesan makan sedangkan jarak lebih dari kamu bisa tolong diperbaiki aligaritma nya","aplikasi kesini jelek jarak memesan makan jarak tolong diperbaiki aligaritma","aplikasi kesini jelek jarak mes makan jarak tolong baik aligaritma","['aplikasi', 'kesini', 'jelek', 'jarak', 'mes', 'makan', 'jarak', 'tolong', 'baik', 'aligaritma']"
"fc254e8e-3c09-4426-90c3-c4e5cc0c83dd","Sering banget pake apk ini tapi makin kesini saya gk pernah dapet promo bike nya, malah keseringan yang mart nya. Keaggotaan udh platinum padahal","5.0","sering banget pake apk ini tapi makin kesini saya gk pernah dapet promo bike nya, malah keseringan yang mart nya. keaggotaan udh platinum padahal","sering banget pake apk ini tapi makin kesini saya gk pernah dapet promo bike nya  malah keseringan yang mart nya  keaggotaan udh platinum padahal","['sering', 'banget', 'pake', 'apk', 'ini', 'tapi', 'makin', 'kesini', 'saya', 'gk', 'pernah', 'dapet', 'promo', 'bike', 'nya', 'malah', 'keseringan', 'yang', 'mart', 'nya', 'keaggotaan', 'udh', 'platinum', 'padahal']","sering banget pakai apk ini tapi makin kesini saya enggak pernah dapat promo bike nya malah keseringan yang mart nya keaggotaan sudah platinum padahal","banget pakai apk kesini promo bike keseringan mart keaggotaan platinum","banget pakai apk kesini promo bike sering mart keaggotaan platinum","['banget', 'pakai', 'apk', 'kesini', 'promo', 'bike', 'sering', 'mart', 'keaggotaan', 'platinum']"
"a2bd9f6a-94cd-4404-a0e4-c1dd02758a37","semoga semuanya sopir di grab seperti dia sopan Ramah dan Damai Hati","5.0","semoga semuanya sopir di grab seperti dia sopan ramah dan damai hati","semoga semuanya sopir di grab seperti dia sopan ramah dan damai hati","['semoga', 'semuanya', 'sopir', 'di', 'grab', 'seperti', 'dia', 'sopan', 'ramah', 'dan', 'damai', 'hati']","semoga semuanya sopir di grab seperti dia sopan ramah dan damai hati","semoga sopir grab sopan ramah damai hati","moga sopir grab sopan ramah damai hati","['moga', 'sopir', 'grab', 'sopan', 'ramah', 'damai', 'hati']"
"076768bd-f992-4cca-b58d-810827ccc094","good service, drivernya sangat friendly, dan ramah","5.0","good service, drivernya sangat friendly, dan ramah","good service  drivernya sangat friendly  dan ramah","['good', 'service', 'drivernya', 'sangat', 'friendly', 'dan', 'ramah']","good service drivernya sangat friendly dan ramah","good service drivernya friendly ramah","good service drivernya friendly ramah","['good', 'service', 'drivernya', 'friendly', 'ramah']"
"ca6c9fb1-29ae-4170-aed8-73438cd684d3","memakai aplikasi grab ini.sangat bermanfaat saya suka sekali,,🤗","5.0","memakai aplikasi grab ini.sangat bermanfaat saya suka sekali,,🤗","memakai aplikasi grab ini sangat bermanfaat saya suka sekali","['memakai', 'aplikasi', 'grab', 'ini', 'sangat', 'bermanfaat', 'saya', 'suka', 'sekali']","memakai aplikasi grab ini sangat bermanfaat saya suka sekali","memakai aplikasi grab bermanfaat suka","pakai aplikasi grab manfaat suka","['pakai', 'aplikasi', 'grab', 'manfaat', 'suka']"
"b449916a-5c21-4350-835b-6920033b70ef","Ga pake lama nunggu, lebih cepat datang nya","5.0","ga pake lama nunggu, lebih cepat datang nya","ga pake lama nunggu  lebih cepat datang nya","['ga', 'pake', 'lama', 'nunggu', 'lebih', 'cepat', 'datang', 'nya']","enggak pakai lama menunggu lebih cepat datang nya","pakai menunggu cepat","pakai tunggu cepat","['pakai', 'tunggu', 'cepat']"
"bedcc05f-f245-42fa-bd80-ac450841b4b3","lebih ke orang2nya sih.. drivernya baik baik..","5.0","lebih ke orang2nya sih.. drivernya baik baik..","lebih ke orang nya sih   drivernya baik baik","['lebih', 'ke', 'orang', 'nya', 'sih', 'drivernya', 'baik', 'baik']","lebih ke orang nya sih drivernya baik baik","sih drivernya","sih drivernya","['sih', 'drivernya']"
"dd63d7a6-45a0-4563-b2c4-8e6c7c52138f","Bagus support kami jalan2 yg tinggal di pelosok","5.0","bagus support kami jalan2 yg tinggal di pelosok","bagus support kami jalan  yg tinggal di pelosok","['bagus', 'support', 'kami', 'jalan', 'yg', 'tinggal', 'di', 'pelosok']","bagus support kami jalan yang tinggal di pelosok","bagus support jalan tinggal pelosok","bagus support jalan tinggal pelosok","['bagus', 'support', 'jalan', 'tinggal', 'pelosok']"
"067f6598-4f3e-4fc9-81ee-e0c6569991f0","cepat, tepat, tp meleset sedikit di maps😅😅🤣🤣🤣🤣","5.0","cepat, tepat, tp meleset sedikit di maps😅😅🤣🤣🤣🤣","cepat  tepat  tp meleset sedikit di maps","['cepat', 'tepat', 'tp', 'meleset', 'sedikit', 'di', 'maps']","cepat tepat tapi meleset sedikit di maps","cepat meleset maps","cepat meleset maps","['cepat', 'meleset', 'maps']"
"6044a2be-b7df-4000-9d8c-aa9ccd3128ea","pelayanan sangat baik dan tepat waktu terima kasih ya atas pelayanan nya","5.0","pelayanan sangat baik dan tepat waktu terima kasih ya atas pelayanan nya","pelayanan sangat baik dan tepat waktu terima kasih ya atas pelayanan nya","['pelayanan', 'sangat', 'baik', 'dan', 'tepat', 'waktu', 'terima', 'kasih', 'ya', 'atas', 'pelayanan', 'nya']","pelayanan sangat baik dan tepat waktu terima kasih ya atas pelayanan nya","pelayanan waktu terima kasih pelayanan","layan waktu terima kasih layan","['layan', 'waktu', 'terima', 'kasih', 'layan']"
"a00fc74c-6281-4e23-930c-55547fe626f4","Keren sih tapi sayang tiap berpergian selalu mahal ongkos nya","5.0","keren sih tapi sayang tiap berpergian selalu mahal ongkos nya","keren sih tapi sayang tiap berpergian selalu mahal ongkos nya","['keren', 'sih', 'tapi', 'sayang', 'tiap', 'berpergian', 'selalu', 'mahal', 'ongkos', 'nya']","keren sih tapi sayang tiap berpergian selalu mahal ongkos nya","keren sih sayang berpergian mahal ongkos","keren sih sayang pergi mahal ongkos","['keren', 'sih', 'sayang', 'pergi', 'mahal', 'ongkos']"
"122787d6-5ed1-4712-a44d-87b90ec5f02c","Ya mantap. GrabFood nya promo terusss hihi suka😍😍😍","5.0","ya mantap. grabfood nya promo terusss hihi suka😍😍😍","ya mantap  grabfood nya promo terusss hihi suka","['ya', 'mantap', 'grabfood', 'nya', 'promo', 'terusss', 'hihi', 'suka']","ya mantap grabfood nya promo terus hihi suka","mantap grabfood promo hihi suka","mantap grabfood promo hihi suka","['mantap', 'grabfood', 'promo', 'hihi', 'suka']"
"303bf78c-9eca-4f44-98f5-b6f495af9ba9","sangat praktis untuk anak kost seperti saya","5.0","sangat praktis untuk anak kost seperti saya","sangat praktis untuk anak kost seperti saya","['sangat', 'praktis', 'untuk', 'anak', 'kost', 'seperti', 'saya']","sangat praktis untuk anak kost seperti saya","praktis anak kost","praktis anak kost","['praktis', 'anak', 'kost']"
"9548d262-c167-4326-b2de-e96e26fc9038","baik ramah, mengendarai mobil nya juga tidak ugal-ugalan. puas pokoknya","5.0","baik ramah, mengendarai mobil nya juga tidak ugal-ugalan. puas pokoknya","baik ramah  mengendarai mobil nya juga tidak ugal ugalan  puas pokoknya","['baik', 'ramah', 'mengendarai', 'mobil', 'nya', 'juga', 'tidak', 'ugal', 'ugalan', 'puas', 'pokoknya']","baik ramah mengendarai mobil nya juga tidak ugal ugalan puas pokoknya","ramah mengendarai mobil ugal ugalan puas pokoknya","ramah kendara mobil ugal ugalan puas pokok","['ramah', 'kendara', 'mobil', 'ugal', 'ugalan', 'puas', 'pokok']"
"779c03c1-6edc-45e5-9a3c-a3693eb00570","Thanks grab kendala ongkir & promo di akun saya sudah diperbaiki.. thanks","5.0","thanks grab kendala ongkir & promo di akun saya sudah diperbaiki.. thanks","thanks grab kendala ongkir   promo di akun saya sudah diperbaiki   thanks","['thanks', 'grab', 'kendala', 'ongkir', 'promo', 'di', 'akun', 'saya', 'sudah', 'diperbaiki', 'thanks']","thanks grab kendala ongkir promo di akun saya sudah diperbaiki thanks","thanks grab kendala ongkir promo akun diperbaiki thanks","thanks grab kendala ongkir promo akun baik thanks","['thanks', 'grab', 'kendala', 'ongkir', 'promo', 'akun', 'baik', 'thanks']"
"0a387ea5-f7d2-4b15-b5ea-48d7a4c5463e","baru x ke Bandung gak tau jalan arah grab mantap","5.0","baru x ke bandung gak tau jalan arah grab mantap","baru x ke bandung gak tau jalan arah grab mantap","['baru', 'x', 'ke', 'bandung', 'gak', 'tau', 'jalan', 'arah', 'grab', 'mantap']","baru kali ke bandung enggak tau jalan arah grab mantap","bandung tau jalan arah grab mantap","bandung tau jalan arah grab mantap","['bandung', 'tau', 'jalan', 'arah', 'grab', 'mantap']"
"fe7bc841-5d99-484b-8b60-db3b519ad2ba","ok 👌, cuman 30 menit aja dah sampe. terimakasih😁😁 ☺☺😊😊😊👍🏻👍🏻👍🏻","5.0","ok 👌, cuman 30 menit aja dah sampe. terimakasih😁😁 ☺☺😊😊😊👍🏻👍🏻👍🏻","ok   cuman    menit aja dah sampe  terimakasih","['ok', 'cuman', 'menit', 'aja', 'dah', 'sampe', 'terimakasih']","ok cuman menit saja deh sampai terimakasih","ok cuman menit deh terimakasih","ok cuman menit deh terimakasih","['ok', 'cuman', 'menit', 'deh', 'terimakasih']"
"b0f20f0b-71ab-498c-995b-232a8d8a5a7a","Ribet sekali kalo pesan go ride antar jemput","5.0","ribet sekali kalo pesan go ride antar jemput","ribet sekali kalo pesan go ride antar jemput","['ribet', 'sekali', 'kalo', 'pesan', 'go', 'ride', 'antar', 'jemput']","ribet sekali kalo pesan go ride antar jemput","ribet kalo pesan go ride jemput","ribet kalo pesan go ride jemput","['ribet', 'kalo', 'pesan', 'go', 'ride', 'jemput']"
"6ae5c71d-b072-4d75-9e4a-a9c5091c3ddb","pesan di grab baik kendaraan maupun makanan baik pelayanannya ,ramah ,dopan","5.0","pesan di grab baik kendaraan maupun makanan baik pelayanannya ,ramah ,dopan","pesan di grab baik kendaraan maupun makanan baik pelayanannya  ramah  dopan","['pesan', 'di', 'grab', 'baik', 'kendaraan', 'maupun', 'makanan', 'baik', 'pelayanannya', 'ramah', 'dopan']","pesan di grab baik kendaraan maupun makanan baik pelayanannya ramah dopan","pesan grab kendaraan makanan pelayanannya ramah dopan","pesan grab kendara makan layan ramah dop","['pesan', 'grab', 'kendara', 'makan', 'layan', 'ramah', 'dop']"
"be6ee5c8-1582-4db5-9d95-b07c4ba02e41","saya suka..pendtg dikota PKU grab sangat membantu saya","5.0","saya suka..pendtg dikota pku grab sangat membantu saya","saya suka  pendtg dikota pku grab sangat membantu saya","['saya', 'suka', 'pendtg', 'dikota', 'pku', 'grab', 'sangat', 'membantu', 'saya']","saya suka pendtg dikota pku grab sangat membantu saya","suka pendtg dikota pku grab membantu","suka pendtg kota pku grab bantu","['suka', 'pendtg', 'kota', 'pku', 'grab', 'bantu']"
"3bf58d33-acdc-4fc3-bdfe-1d3b39ce451c","luarbiasa keren karna TDK susah cari kendaraan tinggal grab aja langsung datang...tooooooop","5.0","luarbiasa keren karna tdk susah cari kendaraan tinggal grab aja langsung datang...tooooooop","luarbiasa keren karna tdk susah cari kendaraan tinggal grab aja langsung datang   tooooooop","['luarbiasa', 'keren', 'karna', 'tdk', 'susah', 'cari', 'kendaraan', 'tinggal', 'grab', 'aja', 'langsung', 'datang', 'tooooooop']","luarbiasa keren karena tidak susah cari kendaraan tinggal grab saja langsung datang tooooooop","luarbiasa keren susah cari kendaraan tinggal grab tooooooop","luarbiasa keren susah cari kendara tinggal grab tooooooop","['luarbiasa', 'keren', 'susah', 'cari', 'kendara', 'tinggal', 'grab', 'tooooooop']"
"4a3e2c65-19e4-450f-9c86-f962fa15d9c9","Titik penjemputan & titik turunkan penumpang sering tidak sesuai","5.0","titik penjemputan & titik turunkan penumpang sering tidak sesuai","titik penjemputan   titik turunkan penumpang sering tidak sesuai","['titik', 'penjemputan', 'titik', 'turunkan', 'penumpang', 'sering', 'tidak', 'sesuai']","titik penjemputan titik turunkan penumpang sering tidak sesuai","titik penjemputan titik turunkan penumpang sesuai","titik jemput titik turun tumpang sesuai","['titik', 'jemput', 'titik', 'turun', 'tumpang', 'sesuai']"
"da738190-09aa-4197-812e-4de3cf4c4323","rasa bebeknya enak tapi sambelnya bagiku terlalu pedas","5.0","rasa bebeknya enak tapi sambelnya bagiku terlalu pedas","rasa bebeknya enak tapi sambelnya bagiku terlalu pedas","['rasa', 'bebeknya', 'enak', 'tapi', 'sambelnya', 'bagiku', 'terlalu', 'pedas']","rasa bebeknya enak tapi sambelnya bagiku terlalu pedas","bebeknya sambelnya bagiku pedas","bebek sambelnya bagi pedas","['bebek', 'sambelnya', 'bagi', 'pedas']"
"6d8e80b1-e243-4a24-bfee-96cbeac10ed4","maju terus grab di tengah persaingan dgn si ijo kembaranmu ditambah si kuning dan si biru ... jgn mw kalah grab!! sukses sll...","5.0","maju terus grab di tengah persaingan dgn si ijo kembaranmu ditambah si kuning dan si biru ... jgn mw kalah grab!! sukses sll...","maju terus grab di tengah persaingan dgn si ijo kembaranmu ditambah si kuning dan si biru     jgn mw kalah grab   sukses sll","['maju', 'terus', 'grab', 'di', 'tengah', 'persaingan', 'dgn', 'si', 'ijo', 'kembaranmu', 'ditambah', 'si', 'kuning', 'dan', 'si', 'biru', 'jgn', 'mw', 'kalah', 'grab', 'sukses', 'sll']","maju terus grab di tengah persaingan dengan sih ijo kembaranmu ditambah sih kuning dan sih biru jangan mau kalah grab sukses selalu","maju grab tengah persaingan sih ijo kembaranmu ditambah sih kuning sih biru kalah grab sukses","maju grab tengah saing sih ijo kembar tambah sih kuning sih biru kalah grab sukses","['maju', 'grab', 'tengah', 'saing', 'sih', 'ijo', 'kembar', 'tambah', 'sih', 'kuning', 'sih', 'biru', 'kalah', 'grab', 'sukses']"
"e8de2476-ba69-4fee-935a-fd94395c710b","Aplikasi nya sangat membantu apabila ada kendala tidak ada kendaraan bisa dijemput pakai grab(⁠≧⁠▽⁠≦⁠)","5.0","aplikasi nya sangat membantu apabila ada kendala tidak ada kendaraan bisa dijemput pakai grab(⁠≧⁠▽⁠≦⁠)","aplikasi nya sangat membantu apabila ada kendala tidak ada kendaraan bisa dijemput pakai grab ⁠≧⁠▽⁠≦⁠","['aplikasi', 'nya', 'sangat', 'membantu', 'apabila', 'ada', 'kendala', 'tidak', 'ada', 'kendaraan', 'bisa', 'dijemput', 'pakai', 'grab', '\u2060≧\u2060▽\u2060≦\u2060']","aplikasi nya sangat membantu apabila ada kendala tidak ada kendaraan bisa dijemput pakai grab ⁠≧⁠▽⁠≦⁠","aplikasi membantu kendala kendaraan dijemput pakai grab ⁠≧⁠▽⁠≦⁠","aplikasi bantu kendala kendara jemput pakai grab","['aplikasi', 'bantu', 'kendala', 'kendara', 'jemput', 'pakai', 'grab']"
