"reviewId","content","lowercased","cleaned","slang_handled","stopword_removed","stemmed","tokenized","score"
"75b2150d-9d2c-4a7a-9c6e-224589e51e50","Terlalu mahal untuk anak sekolah","terlalu mahal untuk anak sekolah","terlalu mahal untuk anak sekolah","terlalu mahal untuk anak sekolah","terlalu mahal anak sekolah","terlalu mahal anak sekolah","['terlalu', 'mahal', 'anak', 'sekolah']","1.0"
"e5baea71-536a-4349-9561-34a07e8cbc5f","🐕 gx tau orang lagi buru"" apah ya. Kebanyakan verifikasi u Kaya tai","🐕 gx tau orang lagi buru"" apah ya. kebanyakan verifikasi u kaya tai","gx tau orang lagi buru  apah ya  kebanyakan verifikasi u kaya tai","enggak tau orang lagi buru apa ya kebanyakan verifikasi lu kayak tahi","enggak tau orang buru apa kebanyakan verifikasi lu kayak tahi","enggak tau orang buru apa banyak verifikasi lu kayak tahi","['enggak', 'tau', 'orang', 'buru', 'apa', 'banyak', 'verifikasi', 'lu', 'kayak', 'tahi']","1.0"
"c0c42ea3-ba9e-4da1-8231-8a92eb307423","Sebenernya bagus tapi ada Abang grabnya yg belagu jadi saya jahat deh","sebenernya bagus tapi ada abang grabnya yg belagu jadi saya jahat deh","sebenernya bagus tapi ada abang grabnya yg belagu jadi saya jahat deh","sebenarnya bagus tapi ada abang grabnya yang belagu jadi saya jahat deh","sebenarnya bagus abang grabnya belagu jadi jahat deh","benar bagus abang grabnya belagu jadi jahat deh","['benar', 'bagus', 'abang', 'grabnya', 'belagu', 'jadi', 'jahat', 'deh']","1.0"
"b0971220-d264-486e-840f-10d265c3dbf6","Sulit mendapatkan driver","sulit mendapatkan driver","sulit mendapatkan driver","sulit mendapatkan driver","sulit mendapatkan driver","sulit dapat driver","['sulit', 'dapat', 'driver']","1.0"
"fc1b0e93-3f81-4da1-a3f5-97a1c2cfd255","Kenapa harus di persulit sih, baru buat akun tidak dapat verifikasi","kenapa harus di persulit sih, baru buat akun tidak dapat verifikasi","kenapa harus di persulit sih  baru buat akun tidak dapat verifikasi","kenapa harus di persulit sih baru buat akun tidak dapat verifikasi","persulit sih baru buat akun verifikasi","sulit sih baru buat akun verifikasi","['sulit', 'sih', 'baru', 'buat', 'akun', 'verifikasi']","1.0"
"a9cf6264-a209-4f45-8dc4-aacad210df04","Sejahterakan dulu mitra anda","sejahterakan dulu mitra anda","sejahterakan dulu mitra anda","sejahterakan dulu mitra anda","sejahterakan dulu mitra","sejahtera dulu mitra","['sejahtera', 'dulu', 'mitra']","1.0"
"b4707ef0-7f95-440a-9402-474511954c29","Aplikasi negara sono tuh yang paling kaya sedunia","aplikasi negara sono tuh yang paling kaya sedunia","aplikasi negara sono tuh yang paling kaya sedunia","aplikasi negara sono tuh yang paling kayak sedunia","aplikasi negara sono tuh paling kayak sedunia","aplikasi negara sono tuh paling kayak dunia","['aplikasi', 'negara', 'sono', 'tuh', 'paling', 'kayak', 'dunia']","1.0"
"e9b78062-f370-4988-822b-d36bcc74525a","Rakus lu....baru aja gw kelar update.stngah jam stelah itu malah ga bisa dibuka karna mnta update lg.kya apk sblah dong...","rakus lu....baru aja gw kelar update.stngah jam stelah itu malah ga bisa dibuka karna mnta update lg.kya apk sblah dong...","rakus lu    baru aja gw kelar update stngah jam stelah itu malah ga bisa dibuka karna mnta update lg kya apk sblah dong","rakus lu baru saja gue kelar update stngah jam setelah itu malah enggak bisa dibuka karena minta update lagi kaya apk sebelah dong","rakus lu baru gue kelar update stngah jam malah enggak dibuka minta update kaya apk sebelah dong","rakus lu baru gue kelar update stngah jam malah enggak buka minta update kaya apk belah dong","['rakus', 'lu', 'baru', 'gue', 'kelar', 'update', 'stngah', 'jam', 'malah', 'enggak', 'buka', 'minta', 'update', 'kaya', 'apk', 'belah', 'dong']","1.0"
"5502a1b8-693d-4e8e-8b4b-17673db01642","Tadi kok pas saya order pakai grabfood bayarnya pakai ovo saya udh isi ga bs ya ditolak pembayaran ovo? Pdahal saya sudah isi sesuai dngan jumlah uang orderannya","tadi kok pas saya order pakai grabfood bayarnya pakai ovo saya udh isi ga bs ya ditolak pembayaran ovo? pdahal saya sudah isi sesuai dngan jumlah uang orderannya","tadi kok pas saya order pakai grabfood bayarnya pakai ovo saya udh isi ga bs ya ditolak pembayaran ovo  pdahal saya sudah isi sesuai dngan jumlah uang orderannya","tadi kok pas saya order pakai grabfood bayarnya pakai ovo saya sudah isi enggak bisa ya ditolak pembayaran ovo padahal saya sudah isi sesuai dengan jumlah uang orderannya","tadi kok pas order pakai grabfood bayarnya pakai ovo isi enggak ditolak pembayaran ovo padahal isi sesuai jumlah uang orderannya","tadi kok pas order pakai grabfood bayar pakai ovo isi enggak tolak bayar ovo padahal isi sesuai jumlah uang order","['tadi', 'kok', 'pas', 'order', 'pakai', 'grabfood', 'bayar', 'pakai', 'ovo', 'isi', 'enggak', 'tolak', 'bayar', 'ovo', 'padahal', 'isi', 'sesuai', 'jumlah', 'uang', 'order']","1.0"
"905b8b0e-1dbb-4c5b-bb8d-568f544b0ec2","tolong yah jangan terlalu tolol masa jarak 3km dr warung/lestoran katanya kejauhan jadi gak kejangkau!","tolong yah jangan terlalu tolol masa jarak 3km dr warung/lestoran katanya kejauhan jadi gak kejangkau!","tolong yah jangan terlalu tolol masa jarak  km dr warung lestoran katanya kejauhan jadi gak kejangkau","tolong ya jangan terlalu tolol masa jarak kamu dari warung lestoran katanya kejauhan jadi enggak kejangkau","jangan terlalu tolol masa jarak kamu warung lestoran katanya kejauhan jadi enggak kejangkau","jangan terlalu tolol masa jarak kamu warung lestoran kata jauh jadi enggak jangkau","['jangan', 'terlalu', 'tolol', 'masa', 'jarak', 'kamu', 'warung', 'lestoran', 'kata', 'jauh', 'jadi', 'enggak', 'jangkau']","1.0"
"e5f5de45-adfc-4c6a-accc-6db996ca10a0","Setelah di update force close terus 😇 Aplikasinya bener2 ga bisa dipake lagi :(","setelah di update force close terus 😇 aplikasinya bener2 ga bisa dipake lagi :(","setelah di update force close terus  aplikasinya bener  ga bisa dipake lagi","setelah di update force close terus aplikasinya benar enggak bisa dipakai lagi","update force close terus aplikasinya benar enggak dipakai","update force close terus aplikasi benar enggak pakai","['update', 'force', 'close', 'terus', 'aplikasi', 'benar', 'enggak', 'pakai']","1.0"
"ec434446-4517-43ce-9908-a28189066196","Makin parah aplikasinya","makin parah aplikasinya","makin parah aplikasinya","makin parah aplikasinya","makin parah aplikasinya","makin parah aplikasi","['makin', 'parah', 'aplikasi']","1.0"
"bf5bacc6-f03a-4594-846d-b4f961b923b5","Sangat jelek, kenapa di hp xiaomi redmi 3s/pro keluar sendiri terus","sangat jelek, kenapa di hp xiaomi redmi 3s/pro keluar sendiri terus","sangat jelek  kenapa di hp xiaomi redmi  s pro keluar sendiri terus","sangat jelek kenapa di hp xiaomi redmi si pro keluar sendiri terus","sangat jelek hp xiaomi redmi si pro keluar sendiri terus","sangat jelek hp xiaomi redmi si pro keluar sendiri terus","['sangat', 'jelek', 'hp', 'xiaomi', 'redmi', 'si', 'pro', 'keluar', 'sendiri', 'terus']","1.0"
"b1761d08-5114-42a3-ba14-1f37b2f7e490","gua udah donwload 4 kli ga bisa gagal trus kontol apk","gua udah donwload 4 kli ga bisa gagal trus kontol apk","gua udah donwload   kli ga bisa gagal trus kontol apk","gua sudah donwload kali enggak bisa gagal terus kontol apk","gua donwload kali enggak gagal terus kontol apk","gua donwload kali enggak gagal terus kontol apk","['gua', 'donwload', 'kali', 'enggak', 'gagal', 'terus', 'kontol', 'apk']","1.0"
"67381a51-3905-4a85-adc8-d8df8d2361c7","Terlalu ribet diupdate2 segala","terlalu ribet diupdate2 segala","terlalu ribet diupdate  segala","terlalu ribet diupdate segala","terlalu ribet diupdate segala","terlalu ribet diupdate segala","['terlalu', 'ribet', 'diupdate', 'segala']","1.0"
"bf09bb75-36b8-4aa6-af8b-cee067c630ea","Kenapa ya akun saya di bekukan , tolong pihak grab kasih solusi nya","kenapa ya akun saya di bekukan , tolong pihak grab kasih solusi nya","kenapa ya akun saya di bekukan   tolong pihak grab kasih solusi nya","kenapa ya akun saya di bekukan tolong pihak grab kasih solusi nya","akun bekukan pihak grab kasih solusi nya","akun beku pihak grab kasih solusi nya","['akun', 'beku', 'pihak', 'grab', 'kasih', 'solusi', 'nya']","1.0"
"9fad3271-1d39-43dc-a07f-f82e58d27a4b","Susah mau pesan.harus pilih metode pembayaran.dibuka pilihanya nggak muncul apa2","susah mau pesan.harus pilih metode pembayaran.dibuka pilihanya nggak muncul apa2","susah mau pesan harus pilih metode pembayaran dibuka pilihanya nggak muncul apa","susah mau pesan harus pilih metode pembayaran dibuka pilihanya enggak muncul apa","susah mau pesan pilih metode pembayaran dibuka pilihanya enggak muncul apa","susah mau pesan pilih metode bayar buka pilihanya enggak muncul apa","['susah', 'mau', 'pesan', 'pilih', 'metode', 'bayar', 'buka', 'pilihanya', 'enggak', 'muncul', 'apa']","1.0"
"04b2c705-7069-4700-beef-c7a1b777b7a2","Kode promo tidak bisa dipakai percuma ada kode promo","kode promo tidak bisa dipakai percuma ada kode promo","kode promo tidak bisa dipakai percuma ada kode promo","kode promo tidak bisa dipakai percuma ada kode promo","kode promo dipakai percuma kode promo","kode promo pakai percuma kode promo","['kode', 'promo', 'pakai', 'percuma', 'kode', 'promo']","1.0"
"a7eb8fa0-073a-4ce4-b647-b0166d321ad5","Tolong grab kenapa saya tidak bisa mengunakan aplikasi ny....mohon info nyaa","tolong grab kenapa saya tidak bisa mengunakan aplikasi ny....mohon info nyaa","tolong grab kenapa saya tidak bisa mengunakan aplikasi ny    mohon info nyaa","tolong grab kenapa saya tidak bisa mengunakan aplikasi nya mohon info nya","grab mengunakan aplikasi nya mohon info nya","grab mengunakan aplikasi nya mohon info nya","['grab', 'mengunakan', 'aplikasi', 'nya', 'mohon', 'info', 'nya']","1.0"
"951c7759-0929-4f06-9c77-d8d8405dd56f","terlalu lemot aplikasi","terlalu lemot aplikasi","terlalu lemot aplikasi","terlalu lemot aplikasi","terlalu lemot aplikasi","terlalu lot aplikasi","['terlalu', 'lot', 'aplikasi']","1.0"
"d7082e67-b0dd-4980-8412-505f42896a58","Males upgrade mulu,ngabisin kouta aja","males upgrade mulu,ngabisin kouta aja","males upgrade mulu ngabisin kouta aja","malas upgrade mulu ngabisin kouta saja","malas upgrade mulu ngabisin kouta","malas upgrade mulu ngabisin kouta","['malas', 'upgrade', 'mulu', 'ngabisin', 'kouta']","1.0"
"a075a347-77ea-4ace-bd32-6d77c07a7682","Pelayanan nya bnr bnr tidak memuaskan, nyesel banget udah gunain aplikasi ini. Driver nya tidak ada etika nya sama sekali.","pelayanan nya bnr bnr tidak memuaskan, nyesel banget udah gunain aplikasi ini. driver nya tidak ada etika nya sama sekali.","pelayanan nya bnr bnr tidak memuaskan  nyesel banget udah gunain aplikasi ini  driver nya tidak ada etika nya sama sekali","pelayanan nya benar benar tidak memuaskan menyesal banget sudah gunain aplikasi ini driver nya tidak ada etika nya sama sekali","pelayanan nya benar benar memuaskan menyesal banget gunain aplikasi driver nya etika nya sama sekali","layan nya benar benar muas sesal banget gunain aplikasi driver nya etika nya sama sekali","['layan', 'nya', 'benar', 'benar', 'muas', 'sesal', 'banget', 'gunain', 'aplikasi', 'driver', 'nya', 'etika', 'nya', 'sama', 'sekali']","1.0"
"46aeaf2b-f5ac-4808-a52c-0b3a63dbab94","kenapa mesti update trus","kenapa mesti update trus","kenapa mesti update trus","kenapa mesti update terus","mesti update terus","mesti update terus","['mesti', 'update', 'terus']","1.0"
"f7813e34-de68-4475-a2db-a9d024921d64","Grab jadi mahal banget sekarang, biasanya kalo mau ke kampus itu cuma 12 ribu sekarang jadi 27 ribu","grab jadi mahal banget sekarang, biasanya kalo mau ke kampus itu cuma 12 ribu sekarang jadi 27 ribu","grab jadi mahal banget sekarang  biasanya kalo mau ke kampus itu cuma    ribu sekarang jadi    ribu","grab jadi mahal banget sekarang biasanya kalo mau ke kampus itu cuma ribu sekarang jadi ribu","grab jadi mahal banget sekarang biasanya kalo mau kampus cuma ribu sekarang jadi ribu","grab jadi mahal banget sekarang biasa kalo mau kampus cuma ribu sekarang jadi ribu","['grab', 'jadi', 'mahal', 'banget', 'sekarang', 'biasa', 'kalo', 'mau', 'kampus', 'cuma', 'ribu', 'sekarang', 'jadi', 'ribu']","1.0"
"d12989ff-c814-4153-bee9-4cd043d9dbb5","Aplikasi tolol, menu makanan sering gangguan","aplikasi tolol, menu makanan sering gangguan","aplikasi tolol  menu makanan sering gangguan","aplikasi tolol menu makanan sering gangguan","aplikasi tolol menu makanan sering gangguan","aplikasi tolol menu makan sering ganggu","['aplikasi', 'tolol', 'menu', 'makan', 'sering', 'ganggu']","1.0"
"38be4e9e-7e6e-47c5-b59a-e75e893c8ab1","Dikit dikit update terus .","dikit dikit update terus .","dikit dikit update terus","dikit dikit update terus","dikit dikit update terus","dikit dikit update terus","['dikit', 'dikit', 'update', 'terus']","1.0"
"d6b1b151-e613-4dd0-8dd5-a032dfe29b5a","Tiket pesawat guwe sampe hangus gara gara nunggu dijemput grab car Padahal gue udah order dari pagi banget njir.","tiket pesawat guwe sampe hangus gara gara nunggu dijemput grab car padahal gue udah order dari pagi banget njir.","tiket pesawat guwe sampe hangus gara gara nunggu dijemput grab car padahal gue udah order dari pagi banget njir","tiket pesawat guwe sampai hangus gara gara menunggu dijemput grab car padahal gue sudah order dari pagi banget anjir","tiket pesawat guwe hangus gara gara menunggu dijemput grab car padahal gue order pagi banget anjir","tiket pesawat guwe hangus gara gara tunggu jemput grab car padahal gue order pagi banget anjir","['tiket', 'pesawat', 'guwe', 'hangus', 'gara', 'gara', 'tunggu', 'jemput', 'grab', 'car', 'padahal', 'gue', 'order', 'pagi', 'banget', 'anjir']","1.0"
"b365d448-142d-4ea7-bb06-bfc64c1aa4af","Mehong banget harga nya..sering2 ada promo dung.mau promo aja pake dipaketin dulu.. klo di gojek aja enggak","mehong banget harga nya..sering2 ada promo dung.mau promo aja pake dipaketin dulu.. klo di gojek aja enggak","mehong banget harga nya  sering  ada promo dung mau promo aja pake dipaketin dulu   klo di gojek aja enggak","mehong banget harga nya sering ada promo dong mau promo saja pakai dipaketin dulu kalo di gojek saja enggak","mehong banget harga nya sering promo dong mau promo pakai dipaketin dulu kalo gojek enggak","mehong banget harga nya sering promo dong mau promo pakai dipaketin dulu kalo gojek enggak","['mehong', 'banget', 'harga', 'nya', 'sering', 'promo', 'dong', 'mau', 'promo', 'pakai', 'dipaketin', 'dulu', 'kalo', 'gojek', 'enggak']","1.0"
"f2ddfa54-fff3-4838-9799-288a05e1ed95","lebih bagus versi dulu","lebih bagus versi dulu","lebih bagus versi dulu","lebih bagus versi dulu","lebih bagus versi dulu","lebih bagus versi dulu","['lebih', 'bagus', 'versi', 'dulu']","1.0"
"b10ed0c4-ac0a-4cfd-b4f2-e6c7f7c81f53","Sdh lama gk dapat promo grab car dan grab bike tolooooonnggggggg","sdh lama gk dapat promo grab car dan grab bike tolooooonnggggggg","sdh lama gk dapat promo grab car dan grab bike tolooooonnggggggg","sudah lama enggak dapat promo grab car dan grab bike tolooooonnggggggg","lama enggak promo grab car grab bike tolooooonnggggggg","lama enggak promo grab car grab bike tolooooonnggggggg","['lama', 'enggak', 'promo', 'grab', 'car', 'grab', 'bike', 'tolooooonnggggggg']","1.0"
"127abe9b-4d74-464c-9667-e5b25c9a83f1","Sidikit2 update, update kok sedikit, kalau gak di update gak bisa, gak ada kompensasinya banget Beda sama tetangga sebelah (ya sory kalo bandingin)","sidikit2 update, update kok sedikit, kalau gak di update gak bisa, gak ada kompensasinya banget beda sama tetangga sebelah (ya sory kalo bandingin)","sidikit  update  update kok sedikit  kalau gak di update gak bisa  gak ada kompensasinya banget beda sama tetangga sebelah  ya sory kalo bandingin","sidikit update update kok sedikit kalau enggak di update enggak bisa enggak ada kompensasinya banget beda sama tetangga sebelah ya sory kalo bandingkan","sidikit update update kok sedikit kalau enggak update enggak enggak kompensasinya banget beda sama tetangga sebelah sory kalo bandingkan","sidikit update update kok sedikit kalau enggak update enggak enggak kompensasi banget beda sama tetangga belah sory kalo banding","['sidikit', 'update', 'update', 'kok', 'sedikit', 'kalau', 'enggak', 'update', 'enggak', 'enggak', 'kompensasi', 'banget', 'beda', 'sama', 'tetangga', 'belah', 'sory', 'kalo', 'banding']","1.0"
"6e5d63f4-2fb1-4465-a915-5c575bc5ef30","Coba download tp ga bsa masuk"" percuma gua download","coba download tp ga bsa masuk"" percuma gua download","coba download tp ga bsa masuk  percuma gua download","coba download tapi enggak bisa masuk percuma gua download","coba download enggak masuk percuma gua download","coba download enggak masuk percuma gua download","['coba', 'download', 'enggak', 'masuk', 'percuma', 'gua', 'download']","1.0"
"739ed56b-2270-4768-9d44-67ac401ccf50","Akun saya dibanned padahal saya tidak tau tiba tiba dibanned","akun saya dibanned padahal saya tidak tau tiba tiba dibanned","akun saya dibanned padahal saya tidak tau tiba tiba dibanned","akun saya dibanned padahal saya tidak tau tiba tiba dibanned","akun dibanned padahal tau tiba tiba dibanned","akun dibanned padahal tau tiba tiba dibanned","['akun', 'dibanned', 'padahal', 'tau', 'tiba', 'tiba', 'dibanned']","1.0"
"a9e37839-e523-4378-8a9f-7ca542430276","Aplikasi tolol!! Banned seenaknya tok","aplikasi tolol!! banned seenaknya tok","aplikasi tolol   banned seenaknya tok","aplikasi tolol banned seenaknya tok","aplikasi tolol banned seenaknya tok","aplikasi tolol banned enak tok","['aplikasi', 'tolol', 'banned', 'enak', 'tok']","1.0"
"f9796172-491c-47f0-a15b-45067f7f161c","Aplikasi Dongo!! Tukang banned padahal ngga salah","aplikasi dongo!! tukang banned padahal ngga salah","aplikasi dongo   tukang banned padahal ngga salah","aplikasi dongo tukang banned padahal enggak salah","aplikasi dongo tukang banned padahal enggak salah","aplikasi dongo tukang banned padahal enggak salah","['aplikasi', 'dongo', 'tukang', 'banned', 'padahal', 'enggak', 'salah']","1.0"
"ac759ff2-2a1f-4fe6-acba-414e0b36d998","Akun tiba- tiba kena banned padahal saya menggunakan normal2 saja","akun tiba- tiba kena banned padahal saya menggunakan normal2 saja","akun tiba  tiba kena banned padahal saya menggunakan normal  saja","akun tiba tiba kena banned padahal saya menggunakan normal saja","akun tiba tiba kena banned padahal menggunakan normal","akun tiba tiba kena banned padahal guna normal","['akun', 'tiba', 'tiba', 'kena', 'banned', 'padahal', 'guna', 'normal']","1.0"
"4337d2a9-d1d4-405c-9324-a24a8907e673","Aplikasi Tukang banned","aplikasi tukang banned","aplikasi tukang banned","aplikasi tukang banned","aplikasi tukang banned","aplikasi tukang banned","['aplikasi', 'tukang', 'banned']","1.0"
"ab2790e7-0b1b-4b10-a4f0-8dd35e583fc6","Saya sudah membatalkan paket berlangganan grabBike, tpi mereka tetap memotong saldo ovo saya otomatis tiap periodenya.. lebih kesalnya lgi, saya sdh menyampaikan keluhan ini kpd pihak grab via email dgn mngisi formulir tpi mereka tdak merespon.. harap kerjasamanya..","saya sudah membatalkan paket berlangganan grabbike, tpi mereka tetap memotong saldo ovo saya otomatis tiap periodenya.. lebih kesalnya lgi, saya sdh menyampaikan keluhan ini kpd pihak grab via email dgn mngisi formulir tpi mereka tdak merespon.. harap kerjasamanya..","saya sudah membatalkan paket berlangganan grabbike  tpi mereka tetap memotong saldo ovo saya otomatis tiap periodenya   lebih kesalnya lgi  saya sdh menyampaikan keluhan ini kpd pihak grab via email dgn mngisi formulir tpi mereka tdak merespon   harap kerjasamanya","saya sudah membatalkan paket berlangganan grabbike tapi mereka tetap memotong saldo ovo saya otomatis tiap periodenya lebih kesalnya lagi saya sudah menyampaikan keluhan ini kepada pihak grab via email dengan mngisi formulir tapi mereka tidak merespon harap kerjasamanya","membatalkan paket berlangganan grabbike tetap memotong saldo ovo otomatis tiap periodenya lebih kesalnya menyampaikan keluhan pihak grab via email mngisi formulir merespon harap kerjasamanya","batal paket langgan grabbike tetap potong saldo ovo otomatis tiap periode lebih kesal sampai keluh pihak grab via email mngisi formulir merespon harap kerjasamanya","['batal', 'paket', 'langgan', 'grabbike', 'tetap', 'potong', 'saldo', 'ovo', 'otomatis', 'tiap', 'periode', 'lebih', 'kesal', 'sampai', 'keluh', 'pihak', 'grab', 'via', 'email', 'mngisi', 'formulir', 'merespon', 'harap', 'kerjasamanya']","1.0"
"e3aa7fc1-04ad-4715-9b97-7c2ff83be422","untuk masuk daftar ribeet susah masuk","untuk masuk daftar ribeet susah masuk","untuk masuk daftar ribeet susah masuk","untuk masuk daftar ribeet susah masuk","masuk daftar ribeet susah masuk","masuk daftar ribeet susah masuk","['masuk', 'daftar', 'ribeet', 'susah', 'masuk']","1.0"
"86dd3e9c-f363-42d6-aea9-6c599851ab57","Saya gk bisa masukin lagi akun Saya ke grap karna waktu itu Saya pesan grab terus di batalin sama driver nya gara gara kejauhan. Ini Saya coba instal lagi mudah mudahan bisa. Kalau gk bisa Saya sangat kecewa Saya akan pakai apk ojol lain aja","saya gk bisa masukin lagi akun saya ke grap karna waktu itu saya pesan grab terus di batalin sama driver nya gara gara kejauhan. ini saya coba instal lagi mudah mudahan bisa. kalau gk bisa saya sangat kecewa saya akan pakai apk ojol lain aja","saya gk bisa masukin lagi akun saya ke grap karna waktu itu saya pesan grab terus di batalin sama driver nya gara gara kejauhan  ini saya coba instal lagi mudah mudahan bisa  kalau gk bisa saya sangat kecewa saya akan pakai apk ojol lain aja","saya enggak bisa memasuki lagi akun saya ke grap karena waktu itu saya pesan grab terus di batalin sama driver nya gara gara kejauhan ini saya coba instal lagi mudah mudahan bisa kalau enggak bisa saya sangat kecewa saya akan pakai apk ojol lain saja","enggak memasuki akun grap waktu pesan grab terus batalin sama driver nya gara gara kejauhan coba instal mudah mudahan kalau enggak sangat kecewa pakai apk ojol","enggak pasuk akun grap waktu pesan grab terus batalin sama driver nya gara gara jauh coba instal mudah mudah kalau enggak sangat kecewa pakai apk ojol","['enggak', 'pasuk', 'akun', 'grap', 'waktu', 'pesan', 'grab', 'terus', 'batalin', 'sama', 'driver', 'nya', 'gara', 'gara', 'jauh', 'coba', 'instal', 'mudah', 'mudah', 'kalau', 'enggak', 'sangat', 'kecewa', 'pakai', 'apk', 'ojol']","1.0"
"ebdcf095-0878-4cad-a115-5538b35a6047","Tolong perbaiki secepatnya, karena tidak mendukung bagi tunanetra.","tolong perbaiki secepatnya, karena tidak mendukung bagi tunanetra.","tolong perbaiki secepatnya  karena tidak mendukung bagi tunanetra","tolong perbaiki secepatnya karena tidak mendukung bagi tunanetra","perbaiki secepatnya mendukung tunanetra","baik cepat dukung tunanetra","['baik', 'cepat', 'dukung', 'tunanetra']","1.0"
"ade45226-9aaf-463f-b020-3a8c4cbedcf1","Aplikasi gak guna, resto yg udah tutup makanan masih bisa di pesan, udah gitu promo cuma bisa di pake kalo ada ovo.. aplikasi apaan gak jelas!!!!!!! Gak guna banget!!!!","aplikasi gak guna, resto yg udah tutup makanan masih bisa di pesan, udah gitu promo cuma bisa di pake kalo ada ovo.. aplikasi apaan gak jelas!!!!!!! gak guna banget!!!!","aplikasi gak guna  resto yg udah tutup makanan masih bisa di pesan  udah gitu promo cuma bisa di pake kalo ada ovo   aplikasi apaan gak jelas        gak guna banget","aplikasi enggak guna resto yang sudah tutup makanan masih bisa di pesan sudah begitu promo cuma bisa di pakai kalo ada ovo aplikasi apaan enggak jelas enggak guna banget","aplikasi enggak resto tutup makanan pesan promo cuma pakai kalo ovo aplikasi apaan enggak jelas enggak banget","aplikasi enggak resto tutup makan pesan promo cuma pakai kalo ovo aplikasi apa enggak jelas enggak banget","['aplikasi', 'enggak', 'resto', 'tutup', 'makan', 'pesan', 'promo', 'cuma', 'pakai', 'kalo', 'ovo', 'aplikasi', 'apa', 'enggak', 'jelas', 'enggak', 'banget']","1.0"
"85e9fa41-dbfb-48b6-8be7-7f857a2c3330","Grab bikin bingung pas mau psen disruh apdet,giliran udah diperbaharui lemotnya minta ampun","grab bikin bingung pas mau psen disruh apdet,giliran udah diperbaharui lemotnya minta ampun","grab bikin bingung pas mau psen disruh apdet giliran udah diperbaharui lemotnya minta ampun","grab bikin bingung pas mau psen disruh apdet giliran sudah diperbaharui lemotnya meminta ampun","grab bikin bingung pas mau psen disruh apdet giliran diperbaharui lemotnya meminta ampun","grab bikin bingung pas mau psen disruh apdet gilir baharu lot minta ampun","['grab', 'bikin', 'bingung', 'pas', 'mau', 'psen', 'disruh', 'apdet', 'gilir', 'baharu', 'lot', 'minta', 'ampun']","1.0"
"a379ecff-36ee-4f98-8dbc-de3e6b812ce4","sering gangguan driver nya bloon","sering gangguan driver nya bloon","sering gangguan driver nya bloon","sering gangguan driver nya bloon","sering gangguan driver nya bloon","sering ganggu driver nya bloon","['sering', 'ganggu', 'driver', 'nya', 'bloon']","1.0"
"2cb47561-cb0c-4b30-a354-d00e85e2e0cb","Kecewa sama grab. Dah order drivernya suruh cancel. Malah kena supen. Beda sama g..j k atau m x m sekrang saya order BIKE pakai MAXIM murah pelayanan baik. Kalau food pilih GOJEK drivernya Cepat cepat gak nipu BANYAK suruh cancel malah suspen CS","kecewa sama grab. dah order drivernya suruh cancel. malah kena supen. beda sama g..j k atau m x m sekrang saya order bike pakai maxim murah pelayanan baik. kalau food pilih gojek drivernya cepat cepat gak nipu banyak suruh cancel malah suspen cs","kecewa sama grab  dah order drivernya suruh cancel  malah kena supen  beda sama g  j k atau m x m sekrang saya order bike pakai maxim murah pelayanan baik  kalau food pilih gojek drivernya cepat cepat gak nipu banyak suruh cancel malah suspen cs","kecewa sama grab deh order drivernya suruh cancel malah kena supen beda sama enggak saja ke atau sama kali sama sekarang saya order bike pakai maxim murah pelayanan baik kalau food pilih gojek drivernya cepat cepat enggak nipu banyak suruh cancel malah suspen cs","kecewa sama grab deh order drivernya suruh cancel malah kena supen beda sama enggak sama kali sama sekarang order bike pakai maxim murah pelayanan baik kalau food pilih gojek drivernya cepat cepat enggak nipu banyak suruh cancel malah suspen cs","kecewa sama grab deh order drivernya suruh cancel malah kena supen beda sama enggak sama kali sama sekarang order bike pakai maxim murah layan baik kalau food pilih gojek drivernya cepat cepat enggak nipu banyak suruh cancel malah suspen cs","['kecewa', 'sama', 'grab', 'deh', 'order', 'drivernya', 'suruh', 'cancel', 'malah', 'kena', 'supen', 'beda', 'sama', 'enggak', 'sama', 'kali', 'sama', 'sekarang', 'order', 'bike', 'pakai', 'maxim', 'murah', 'layan', 'baik', 'kalau', 'food', 'pilih', 'gojek', 'drivernya', 'cepat', 'cepat', 'enggak', 'nipu', 'banyak', 'suruh', 'cancel', 'malah', 'suspen', 'cs']","1.0"
"748b7bd8-6fcd-43c9-92fa-742e7323d5ef","Sekarang pengemudi grabfoodnya kurang ajar semua ya suka main-mainin pesanan orang","sekarang pengemudi grabfoodnya kurang ajar semua ya suka main-mainin pesanan orang","sekarang pengemudi grabfoodnya kurang ajar semua ya suka main mainin pesanan orang","sekarang pengemudi grabfoodnya kurang ajar semua ya suka main mainin pesanan orang","sekarang pengemudi grabfoodnya kurang ajar semua suka main mainin pesanan orang","sekarang kemudi grabfoodnya kurang ajar semua suka main mainin pesan orang","['sekarang', 'kemudi', 'grabfoodnya', 'kurang', 'ajar', 'semua', 'suka', 'main', 'mainin', 'pesan', 'orang']","1.0"
