"reviewId","content","score","lowercased","cleaned","word_count","slang_handled","stopword_removed","stemmed","tokenized"
"df67b7c8-b87a-431b-a19b-844c09da2744","terimakasih sistem sudah melakukan secara cepat penggantian driver yg mencancel pemesanan saya pagi ini, sebab perjalanan saya yg sangat amat urgent untuk mengantarkan orangtua yg tengah sakit","5.0","terimakasih sistem sudah melakukan secara cepat penggantian driver yg mencancel pemesanan saya pagi ini, sebab perjalanan saya yg sangat amat urgent untuk mengantarkan orangtua yg tengah sakit","terimakasih sistem sudah melakukan secara cepat penggantian driver yg mencancel pemesanan saya pagi ini  sebab perjalanan saya yg sangat amat urgent untuk mengantarkan orangtua yg tengah sakit","['terimakasih', 'sistem', 'sudah', 'melakukan', 'secara', 'cepat', 'penggantian', 'driver', 'yg', 'mencancel', 'pemesanan', 'saya', 'pagi', 'ini', 'sebab', 'perjalanan', 'saya', 'yg', 'sangat', 'amat', 'urgent', 'untuk', 'mengantarkan', 'orangtua', 'yg', 'tengah', 'sakit']","terimakasih sistem sudah melakukan secara cepat penggantian driver yang mencancel pemesanan saya pagi ini sebab perjalanan saya yang sangat amat urgent untuk mengantarkan orangtua yang tengah sakit","terimakasih sistem cepat penggantian driver mencancel pemesanan pagi perjalanan urgent mengantarkan orangtua tengah sakit","terimakasih sistem cepat ganti driver mencancel mesan pagi jalan urgent antar orangtua tengah sakit","['terimakasih', 'sistem', 'cepat', 'ganti', 'driver', 'mencancel', 'mesan', 'pagi', 'jalan', 'urgent', 'antar', 'orangtua', 'tengah', 'sakit']"
"2525d073-275a-481a-ab12-c637e8ee9f05","baik truslah menjadi penolong waktu buat seseorang yg membutuhkan waktu","5.0","baik truslah menjadi penolong waktu buat seseorang yg membutuhkan waktu","baik truslah menjadi penolong waktu buat seseorang yg membutuhkan waktu","['baik', 'truslah', 'menjadi', 'penolong', 'waktu', 'buat', 'seseorang', 'yg', 'membutuhkan', 'waktu']","baik truslah menjadi penolong waktu buat seseorang yang membutuhkan waktu","truslah penolong waktu membutuhkan waktu","truslah tolong waktu butuh waktu","['truslah', 'tolong', 'waktu', 'butuh', 'waktu']"
"44805744-c500-463f-ad49-7c196deb1f4c","Baru pertama kali,saya download Apk.Grab ini.Bisakah pembayarannya di lakukan dengan cara Tunai sesampainya di tempat Tujuan?..","5.0","baru pertama kali,saya download apk.grab ini.bisakah pembayarannya di lakukan dengan cara tunai sesampainya di tempat tujuan?..","baru pertama kali saya download apk grab ini bisakah pembayarannya di lakukan dengan cara tunai sesampainya di tempat tujuan","['baru', 'pertama', 'kali', 'saya', 'download', 'apk', 'grab', 'ini', 'bisakah', 'pembayarannya', 'di', 'lakukan', 'dengan', 'cara', 'tunai', 'sesampainya', 'di', 'tempat', 'tujuan']","baru pertama kali saya download apk grab ini bisakah pembayarannya di lakukan dengan cara tunai sesampainya di tempat tujuan","download apk grab pembayarannya lakukan tunai sesampainya tujuan","download apk grab bayar laku tunai sampa tuju","['download', 'apk', 'grab', 'bayar', 'laku', 'tunai', 'sampa', 'tuju']"
"67299e57-ea18-4739-96c1-76fcdf793375","Tolong dibuatin juga pembatalan pesanan untuk GrabFood dari si pembeli, karena kadang suka telat kalau nunggu dibatalin sama yang nganter. in case restonya sudah tutup","5.0","tolong dibuatin juga pembatalan pesanan untuk grabfood dari si pembeli, karena kadang suka telat kalau nunggu dibatalin sama yang nganter. in case restonya sudah tutup","tolong dibuatin juga pembatalan pesanan untuk grabfood dari si pembeli  karena kadang suka telat kalau nunggu dibatalin sama yang nganter  in case restonya sudah tutup","['tolong', 'dibuatin', 'juga', 'pembatalan', 'pesanan', 'untuk', 'grabfood', 'dari', 'si', 'pembeli', 'karena', 'kadang', 'suka', 'telat', 'kalau', 'nunggu', 'dibatalin', 'sama', 'yang', 'nganter', 'in', 'case', 'restonya', 'sudah', 'tutup']","tolong dibuatin juga pembatalan pesanan untuk grabfood dari sih pembeli karena kadang suka telat kalau menunggu dibatalin sama yang nganter ini case restonya sudah tutup","tolong dibuatin pembatalan pesanan grabfood sih pembeli kadang suka telat menunggu dibatalin nganter case restonya tutup","tolong dibuatin batal pesan grabfood sih beli kadang suka telat tunggu dibatalin nganter case restonya tutup","['tolong', 'dibuatin', 'batal', 'pesan', 'grabfood', 'sih', 'beli', 'kadang', 'suka', 'telat', 'tunggu', 'dibatalin', 'nganter', 'case', 'restonya', 'tutup']"
"e5ea6296-8a96-4407-9a8a-30a6e162aa30","seblak sesuai pesanan, dan seblak nya enakkkkkkkkk banget. pasti bakalan ketagihan","5.0","seblak sesuai pesanan, dan seblak nya enakkkkkkkkk banget. pasti bakalan ketagihan","seblak sesuai pesanan  dan seblak nya enakkkkkkkkk banget  pasti bakalan ketagihan","['seblak', 'sesuai', 'pesanan', 'dan', 'seblak', 'nya', 'enakkkkkkkkk', 'banget', 'pasti', 'bakalan', 'ketagihan']","seblak sesuai pesanan dan seblak nya enakkkkkkkkk banget pasti bakalan ketagihan","seblak sesuai pesanan seblak enakkkkkkkkk banget ketagihan","seblak sesuai pesan seblak enakkkkkkkkk banget tagih","['seblak', 'sesuai', 'pesan', 'seblak', 'enakkkkkkkkk', 'banget', 'tagih']"
"6a2e1949-6693-415c-9a01-eb6677cd4111","Aplikasi koyok tai Wes angel2 tegistrasi, ben cepet iso pesen, malah ra isoo  Bajoool, bajooll","5.0","aplikasi koyok tai wes angel2 tegistrasi, ben cepet iso pesen, malah ra isoo  bajoool, bajooll","aplikasi koyok tai wes angel  tegistrasi  ben cepet iso pesen  malah ra isoo  bajoool  bajooll","['aplikasi', 'koyok', 'tai', 'wes', 'angel', 'tegistrasi', 'ben', 'cepet', 'iso', 'pesen', 'malah', 'ra', 'isoo', 'bajoool', 'bajooll']","aplikasi koyok tahi wes angel tegistrasi ben cepat iso pesan malah ra isoo bajoool bajooll","aplikasi koyok tahi wes angel tegistrasi ben cepat iso pesan ra isoo bajoool bajooll","aplikasi koyok tahi wes angel tegistrasi ben cepat iso pesan ra isoo bajoool bajooll","['aplikasi', 'koyok', 'tahi', 'wes', 'angel', 'tegistrasi', 'ben', 'cepat', 'iso', 'pesan', 'ra', 'isoo', 'bajoool', 'bajooll']"
"6a502989-b8bb-4259-95f9-d9e273217076","Salut Buat Driver GrabBike Pak Aceng.Walaupun Di Guyur Hujan Tetap Sabar dan Setia Melayani Konsumen.semoga Allah SWT selalu memberikan Kelancaran Rezeki untuk Bapak dan Keluarga di Bandung.Hatur Nuhun Pak Aceng,Terima Kasih Grab","5.0","salut buat driver grabbike pak aceng.walaupun di guyur hujan tetap sabar dan setia melayani konsumen.semoga allah swt selalu memberikan kelancaran rezeki untuk bapak dan keluarga di bandung.hatur nuhun pak aceng,terima kasih grab","salut buat driver grabbike pak aceng walaupun di guyur hujan tetap sabar dan setia melayani konsumen semoga allah swt selalu memberikan kelancaran rezeki untuk bapak dan keluarga di bandung hatur nuhun pak aceng terima kasih grab","['salut', 'buat', 'driver', 'grabbike', 'pak', 'aceng', 'walaupun', 'di', 'guyur', 'hujan', 'tetap', 'sabar', 'dan', 'setia', 'melayani', 'konsumen', 'semoga', 'allah', 'swt', 'selalu', 'memberikan', 'kelancaran', 'rezeki', 'untuk', 'bapak', 'dan', 'keluarga', 'di', 'bandung', 'hatur', 'nuhun', 'pak', 'aceng', 'terima', 'kasih', 'grab']","salut buat driver grabbike pak aceng walaupun di guyur hujan tetap sabar dan setia melayani konsumen semoga allah swt selalu memberikan kelancaran rezeki untuk bapak dan keluarga di bandung hatur nuhun pak aceng terima kasih grab","salut driver grabbike aceng guyur hujan sabar setia melayani konsumen semoga allah swt kelancaran rezeki keluarga bandung hatur nuhun aceng terima kasih grab","salut driver grabbike aceng guyur hujan sabar setia layan konsumen moga allah swt lancar rezeki keluarga bandung hatur nuhun aceng terima kasih grab","['salut', 'driver', 'grabbike', 'aceng', 'guyur', 'hujan', 'sabar', 'setia', 'layan', 'konsumen', 'moga', 'allah', 'swt', 'lancar', 'rezeki', 'keluarga', 'bandung', 'hatur', 'nuhun', 'aceng', 'terima', 'kasih', 'grab']"
"5e0a89ef-86ba-4391-9ad6-f700b3dd90cb","Gausah komen yg gajelas lu ujung ujungnya make pak ini","5.0","gausah komen yg gajelas lu ujung ujungnya make pak ini","gausah komen yg gajelas lu ujung ujungnya make pak ini","['gausah', 'komen', 'yg', 'gajelas', 'lu', 'ujung', 'ujungnya', 'make', 'pak', 'ini']","enggak usah komen yang enggak jelas lu ujung ujungnya memakai pak ini","komen lu ujung ujungnya memakai","komen lu ujung ujung pakai","['komen', 'lu', 'ujung', 'ujung', 'pakai']"
"6603fc12-b66d-4e17-a228-6d63a6fb9a00","aplikasi sangat membantu bagi yg butuh perjalanan urgent..harapannya sampe ke Desa-desa ada standby Grab","5.0","aplikasi sangat membantu bagi yg butuh perjalanan urgent..harapannya sampe ke desa-desa ada standby grab","aplikasi sangat membantu bagi yg butuh perjalanan urgent  harapannya sampe ke desa desa ada standby grab","['aplikasi', 'sangat', 'membantu', 'bagi', 'yg', 'butuh', 'perjalanan', 'urgent', 'harapannya', 'sampe', 'ke', 'desa', 'desa', 'ada', 'standby', 'grab']","aplikasi sangat membantu bagi yang butuh perjalanan urgent harapannya sampai ke desa desa ada standby grab","aplikasi membantu butuh perjalanan urgent harapannya desa desa standby grab","aplikasi bantu butuh jalan urgent harap desa desa standby grab","['aplikasi', 'bantu', 'butuh', 'jalan', 'urgent', 'harap', 'desa', 'desa', 'standby', 'grab']"
"8bc4ed02-7660-492e-bf72-698a9f8101a7","sangat membantu.ketika d kawasan Industri jauh dari Warung makan..","5.0","sangat membantu.ketika d kawasan industri jauh dari warung makan..","sangat membantu ketika d kawasan industri jauh dari warung makan","['sangat', 'membantu', 'ketika', 'd', 'kawasan', 'industri', 'jauh', 'dari', 'warung', 'makan']","sangat membantu ketika di kawasan industri jauh dari warung makan","membantu kawasan industri warung makan","bantu kawasan industri warung makan","['bantu', 'kawasan', 'industri', 'warung', 'makan']"
"be6076e3-5b20-4cf1-b3a1-b45524884cf6","meskipun terkadang msh ada kendala dlm mslh penjemputan, tapi saya dah pasti kasih bintang 5 karena dg adanya GRAB , jadi mempermudah buat kesana kemari 👍maju terus intinya 🙏🙏","5.0","meskipun terkadang msh ada kendala dlm mslh penjemputan, tapi saya dah pasti kasih bintang 5 karena dg adanya grab , jadi mempermudah buat kesana kemari 👍maju terus intinya 🙏🙏","meskipun terkadang msh ada kendala dlm mslh penjemputan  tapi saya dah pasti kasih bintang   karena dg adanya grab   jadi mempermudah buat kesana kemari maju terus intinya","['meskipun', 'terkadang', 'msh', 'ada', 'kendala', 'dlm', 'mslh', 'penjemputan', 'tapi', 'saya', 'dah', 'pasti', 'kasih', 'bintang', 'karena', 'dg', 'adanya', 'grab', 'jadi', 'mempermudah', 'buat', 'kesana', 'kemari', 'maju', 'terus', 'intinya']","meskipun terkadang masih ada kendala dalam masalah penjemputan tapi saya deh pasti kasih bintang karena dengan adanya grab jadi mempermudah buat kesana kemari maju terus intinya","terkadang kendala penjemputan deh kasih bintang grab mempermudah kesana kemari maju intinya","terkadang kendala jemput deh kasih bintang grab mudah kesana kemari maju inti","['terkadang', 'kendala', 'jemput', 'deh', 'kasih', 'bintang', 'grab', 'mudah', 'kesana', 'kemari', 'maju', 'inti']"
"48d61cfd-8b83-4199-8c6f-4e2a8ec9b6ba","cari alamat kurang lemgkap. kalah sama aplikasi gojek. susah cari alamat","5.0","cari alamat kurang lemgkap. kalah sama aplikasi gojek. susah cari alamat","cari alamat kurang lemgkap  kalah sama aplikasi gojek  susah cari alamat","['cari', 'alamat', 'kurang', 'lemgkap', 'kalah', 'sama', 'aplikasi', 'gojek', 'susah', 'cari', 'alamat']","cari alamat kurang lemgkap kalah sama aplikasi gojek susah cari alamat","cari alamat lemgkap kalah aplikasi gojek susah cari alamat","cari alamat lemgkap kalah aplikasi gojek susah cari alamat","['cari', 'alamat', 'lemgkap', 'kalah', 'aplikasi', 'gojek', 'susah', 'cari', 'alamat']"
"cf61f323-2a05-498d-8e87-249ca7219c44","aplikasi nya kok eror &rumit GK kayak seperti dulu mudah","5.0","aplikasi nya kok eror &rumit gk kayak seperti dulu mudah","aplikasi nya kok eror  rumit gk kayak seperti dulu mudah","['aplikasi', 'nya', 'kok', 'eror', 'rumit', 'gk', 'kayak', 'seperti', 'dulu', 'mudah']","aplikasi nya kok eror rumit enggak kayak seperti dulu mudah","aplikasi eror rumit kayak mudah","aplikasi eror rumit kayak mudah","['aplikasi', 'eror', 'rumit', 'kayak', 'mudah']"
"7f37df89-d3cb-4be1-b002-c3470c1a3dfd","driver Nye ok 👍 ramah dan baik bawanya juga enak jd nyaman","5.0","driver nye ok 👍 ramah dan baik bawanya juga enak jd nyaman","driver nye ok  ramah dan baik bawanya juga enak jd nyaman","['driver', 'nye', 'ok', 'ramah', 'dan', 'baik', 'bawanya', 'juga', 'enak', 'jd', 'nyaman']","driver nye ok ramah dan baik bawanya juga enak jadi nyaman","driver nye ok ramah bawanya nyaman","driver nye ok ramah bawa nyaman","['driver', 'nye', 'ok', 'ramah', 'bawa', 'nyaman']"
"932b7fe7-6782-4683-a9cb-bf32586f51dd","boleh ngk dak usah selfi lg, sbnya sering tidak bisa selfi..","5.0","boleh ngk dak usah selfi lg, sbnya sering tidak bisa selfi..","boleh ngk dak usah selfi lg  sbnya sering tidak bisa selfi","['boleh', 'ngk', 'dak', 'usah', 'selfi', 'lg', 'sbnya', 'sering', 'tidak', 'bisa', 'selfi']","boleh enggak indak usah selfi lagi sbnya sering tidak bisa selfi","indak selfi sbnya selfi","indak selfi sbnya selfi","['indak', 'selfi', 'sbnya', 'selfi']"
"62b11272-2f04-4d40-9ee9-f5d78213de73","pertama kali nya naik Grab nyaman orang ny ramah, baik pula, terimakasih 🙂🙂🙂🙂🙂🙂🙂","5.0","pertama kali nya naik grab nyaman orang ny ramah, baik pula, terimakasih 🙂🙂🙂🙂🙂🙂🙂","pertama kali nya naik grab nyaman orang ny ramah  baik pula  terimakasih","['pertama', 'kali', 'nya', 'naik', 'grab', 'nyaman', 'orang', 'ny', 'ramah', 'baik', 'pula', 'terimakasih']","pertama kali nya naik grab nyaman orang nya ramah baik pula terimakasih","grab nyaman ramah terimakasih","grab nyaman ramah terimakasih","['grab', 'nyaman', 'ramah', 'terimakasih']"
"4a201c97-05bc-468d-acde-4d0468374728","sarana transfortasi yg sangat membantu udh gitu banyak sekali voucher jd ongkos nya ringan","5.0","sarana transfortasi yg sangat membantu udh gitu banyak sekali voucher jd ongkos nya ringan","sarana transfortasi yg sangat membantu udh gitu banyak sekali voucher jd ongkos nya ringan","['sarana', 'transfortasi', 'yg', 'sangat', 'membantu', 'udh', 'gitu', 'banyak', 'sekali', 'voucher', 'jd', 'ongkos', 'nya', 'ringan']","sarana transfortasi yang sangat membantu sudah begitu banyak sekali voucher jadi ongkos nya ringan","sarana transfortasi membantu voucher ongkos ringan","sarana transfortasi bantu voucher ongkos ringan","['sarana', 'transfortasi', 'bantu', 'voucher', 'ongkos', 'ringan']"
"5b656c6a-620a-481f-bc2c-3e20cbafcf87","Saya pesan makanan tengah malam, makanan sudah disiapkan oleh resto, sudah bayar pakai ovo tapi driver tidak bisa dihubungi, resto mencoba menghubungi juga tidak bisa. Kemungkinan ketiduran atau ada kendala dijalan what ever","5.0","saya pesan makanan tengah malam, makanan sudah disiapkan oleh resto, sudah bayar pakai ovo tapi driver tidak bisa dihubungi, resto mencoba menghubungi juga tidak bisa. kemungkinan ketiduran atau ada kendala dijalan what ever","saya pesan makanan tengah malam  makanan sudah disiapkan oleh resto  sudah bayar pakai ovo tapi driver tidak bisa dihubungi  resto mencoba menghubungi juga tidak bisa  kemungkinan ketiduran atau ada kendala dijalan what ever","['saya', 'pesan', 'makanan', 'tengah', 'malam', 'makanan', 'sudah', 'disiapkan', 'oleh', 'resto', 'sudah', 'bayar', 'pakai', 'ovo', 'tapi', 'driver', 'tidak', 'bisa', 'dihubungi', 'resto', 'mencoba', 'menghubungi', 'juga', 'tidak', 'bisa', 'kemungkinan', 'ketiduran', 'atau', 'ada', 'kendala', 'dijalan', 'what', 'ever']","saya pesan makanan tengah malam makanan sudah disiapkan oleh resto sudah bayar pakai ovo tapi driver tidak bisa dihubungi resto mencoba menghubungi juga tidak bisa kemungkinan ketiduran atau ada kendala dijalan what ever","pesan makanan tengah malam makanan disiapkan resto bayar pakai ovo driver dihubungi resto mencoba menghubungi ketiduran kendala dijalan what ever","pesan makan tengah malam makan siap resto bayar pakai ovo driver hubung resto coba hubung tidur kendala jalan what ever","['pesan', 'makan', 'tengah', 'malam', 'makan', 'siap', 'resto', 'bayar', 'pakai', 'ovo', 'driver', 'hubung', 'resto', 'coba', 'hubung', 'tidur', 'kendala', 'jalan', 'what', 'ever']"
"47c7d9c5-bf2d-4ea2-94ef-442fa328bee2","penjemputan tepat waktu dan cara mengemudi kendaraannya bagus serta driver nya sopan","5.0","penjemputan tepat waktu dan cara mengemudi kendaraannya bagus serta driver nya sopan","penjemputan tepat waktu dan cara mengemudi kendaraannya bagus serta driver nya sopan","['penjemputan', 'tepat', 'waktu', 'dan', 'cara', 'mengemudi', 'kendaraannya', 'bagus', 'serta', 'driver', 'nya', 'sopan']","penjemputan tepat waktu dan cara mengemudi kendaraannya bagus serta driver nya sopan","penjemputan waktu mengemudi kendaraannya bagus driver sopan","jemput waktu kemudi kendara bagus driver sopan","['jemput', 'waktu', 'kemudi', 'kendara', 'bagus', 'driver', 'sopan']"
"70e1b351-1d15-4845-b413-7e6ab4bab526","Perbanyak lg promo untuk grabfood.. ke banyakan promo grabfood hanya untuk area jakarta","5.0","perbanyak lg promo untuk grabfood.. ke banyakan promo grabfood hanya untuk area jakarta","perbanyak lg promo untuk grabfood   ke banyakan promo grabfood hanya untuk area jakarta","['perbanyak', 'lg', 'promo', 'untuk', 'grabfood', 'ke', 'banyakan', 'promo', 'grabfood', 'hanya', 'untuk', 'area', 'jakarta']","perbanyak lagi promo untuk grabfood ke banyakan promo grabfood hanya untuk area jakarta","perbanyak promo grabfood banyakan promo grabfood area jakarta","banyak promo grabfood banyak promo grabfood area jakarta","['banyak', 'promo', 'grabfood', 'banyak', 'promo', 'grabfood', 'area', 'jakarta']"
"eac16a65-7423-47a8-9a82-4b3141c5c686","Mantap, sya aplicasi akun grab drever sya Di put us mitra","5.0","mantap, sya aplicasi akun grab drever sya di put us mitra","mantap  sya aplicasi akun grab drever sya di put us mitra","['mantap', 'sya', 'aplicasi', 'akun', 'grab', 'drever', 'sya', 'di', 'put', 'us', 'mitra']","mantap saya aplicasi akun grab drever saya di put us mitra","mantap aplicasi akun grab drever put us mitra","mantap aplicasi akun grab drever put us mitra","['mantap', 'aplicasi', 'akun', 'grab', 'drever', 'put', 'us', 'mitra']"
"209c1ec5-d143-4d2d-9379-947ae3e15d57","Keren bgt apk nya suka bgt kita bisa grabbb harga murah lagi cusss di install!!","5.0","keren bgt apk nya suka bgt kita bisa grabbb harga murah lagi cusss di install!!","keren bgt apk nya suka bgt kita bisa grabbb harga murah lagi cusss di install","['keren', 'bgt', 'apk', 'nya', 'suka', 'bgt', 'kita', 'bisa', 'grabbb', 'harga', 'murah', 'lagi', 'cusss', 'di', 'install']","keren banget apk nya suka banget kita bisa grabbb harga murah lagi cusss di install","keren banget apk suka banget grabbb harga murah cusss install","keren banget apk suka banget grabbb harga murah cusss install","['keren', 'banget', 'apk', 'suka', 'banget', 'grabbb', 'harga', 'murah', 'cusss', 'install']"
"e1f40e37-6deb-4bf4-9f73-576a8202bdbf","udah berkali kali ganti hp dan berkali kali install app ne, jwabannya ttep sama puas bin cocok 😎😎😎 lagi lagi dan berkali kali","5.0","udah berkali kali ganti hp dan berkali kali install app ne, jwabannya ttep sama puas bin cocok 😎😎😎 lagi lagi dan berkali kali","udah berkali kali ganti hp dan berkali kali install app ne  jwabannya ttep sama puas bin cocok  lagi lagi dan berkali kali","['udah', 'berkali', 'kali', 'ganti', 'hp', 'dan', 'berkali', 'kali', 'install', 'app', 'ne', 'jwabannya', 'ttep', 'sama', 'puas', 'bin', 'cocok', 'lagi', 'lagi', 'dan', 'berkali', 'kali']","sudah berkali kali ganti hp dan berkali kali install app ini jwabannya tetap sama puas bin cocok lagi lagi dan berkali kali","berkali ganti hp berkali install app jwabannya puas bin cocok berkali","kali ganti hp kali install app jwabannya puas bin cocok kali","['kali', 'ganti', 'hp', 'kali', 'install', 'app', 'jwabannya', 'puas', 'bin', 'cocok', 'kali']"
"a0fc0f34-682f-4986-8537-e995f0a3d525","sangat membantu saat kita tidak bisa keluar tinggal pakai grab saja lebih hemat karna banyak diskonnya 👍👍","5.0","sangat membantu saat kita tidak bisa keluar tinggal pakai grab saja lebih hemat karna banyak diskonnya 👍👍","sangat membantu saat kita tidak bisa keluar tinggal pakai grab saja lebih hemat karna banyak diskonnya","['sangat', 'membantu', 'saat', 'kita', 'tidak', 'bisa', 'keluar', 'tinggal', 'pakai', 'grab', 'saja', 'lebih', 'hemat', 'karna', 'banyak', 'diskonnya']","sangat membantu saat kita tidak bisa keluar tinggal pakai grab saja lebih hemat karena banyak diskonnya","membantu tinggal pakai grab hemat diskonnya","bantu tinggal pakai grab hemat diskon","['bantu', 'tinggal', 'pakai', 'grab', 'hemat', 'diskon']"
"1de913fa-535e-4997-b535-b77290f7fe55","Bagus tpi ada yang kurang coba kasih pendaftaran goofod sya sebagai jualan makanan kepengen sekali penghasilan tambahan ??","5.0","bagus tpi ada yang kurang coba kasih pendaftaran goofod sya sebagai jualan makanan kepengen sekali penghasilan tambahan ??","bagus tpi ada yang kurang coba kasih pendaftaran goofod sya sebagai jualan makanan kepengen sekali penghasilan tambahan","['bagus', 'tpi', 'ada', 'yang', 'kurang', 'coba', 'kasih', 'pendaftaran', 'goofod', 'sya', 'sebagai', 'jualan', 'makanan', 'kepengen', 'sekali', 'penghasilan', 'tambahan']","bagus tapi ada yang kurang coba kasih pendaftaran goofod saya sebagai jualan makanan kepengen sekali penghasilan tambahan","bagus coba kasih pendaftaran goofod jualan makanan kepengen penghasilan tambahan","bagus coba kasih daftar goofod jual makan ken hasil tambah","['bagus', 'coba', 'kasih', 'daftar', 'goofod', 'jual', 'makan', 'ken', 'hasil', 'tambah']"
"ef07e737-b896-4212-a558-56900dc722e5","Aplikasinya mudah di install tapi untuk jadi driver sulit banget bro kalah dengan Maxim","5.0","aplikasinya mudah di install tapi untuk jadi driver sulit banget bro kalah dengan maxim","aplikasinya mudah di install tapi untuk jadi driver sulit banget bro kalah dengan maxim","['aplikasinya', 'mudah', 'di', 'install', 'tapi', 'untuk', 'jadi', 'driver', 'sulit', 'banget', 'bro', 'kalah', 'dengan', 'maxim']","aplikasinya mudah di install tapi untuk jadi driver sulit banget bro kalah dengan maxim","aplikasinya mudah install driver sulit banget bro kalah maxim","aplikasi mudah install driver sulit banget bro kalah maxim","['aplikasi', 'mudah', 'install', 'driver', 'sulit', 'banget', 'bro', 'kalah', 'maxim']"
"4064268f-e750-4447-9327-57378a83a497","terimakasih, sangat memudahkan saya dalam berkegiatan dan menghemat waktu saat butuh makanan cepat.. sukses selalu untuk teamyg terkait","5.0","terimakasih, sangat memudahkan saya dalam berkegiatan dan menghemat waktu saat butuh makanan cepat.. sukses selalu untuk teamyg terkait","terimakasih  sangat memudahkan saya dalam berkegiatan dan menghemat waktu saat butuh makanan cepat   sukses selalu untuk teamyg terkait","['terimakasih', 'sangat', 'memudahkan', 'saya', 'dalam', 'berkegiatan', 'dan', 'menghemat', 'waktu', 'saat', 'butuh', 'makanan', 'cepat', 'sukses', 'selalu', 'untuk', 'teamyg', 'terkait']","terimakasih sangat memudahkan saya dalam berkegiatan dan menghemat waktu saat butuh makanan cepat sukses selalu untuk teamyg terkait","terimakasih memudahkan berkegiatan menghemat waktu butuh makanan cepat sukses teamyg terkait","terimakasih mudah giat hemat waktu butuh makan cepat sukses teamyg kait","['terimakasih', 'mudah', 'giat', 'hemat', 'waktu', 'butuh', 'makan', 'cepat', 'sukses', 'teamyg', 'kait']"
"2b6de5bc-4e2a-40fd-8ea4-0ce6bf5b784d","Tidak bisa ganti tujuan, sudah di lakukan berulang-ulang Makasih","5.0","tidak bisa ganti tujuan, sudah di lakukan berulang-ulang makasih","tidak bisa ganti tujuan  sudah di lakukan berulang ulang makasih","['tidak', 'bisa', 'ganti', 'tujuan', 'sudah', 'di', 'lakukan', 'berulang', 'ulang', 'makasih']","tidak bisa ganti tujuan sudah di lakukan berulang ulang terima kasih","ganti tujuan lakukan berulang ulang terima kasih","ganti tuju laku ulang ulang terima kasih","['ganti', 'tuju', 'laku', 'ulang', 'ulang', 'terima', 'kasih']"
"8a0a5c41-1da0-481d-8d48-e2c7aaf3f2ea","driver nya sopan, paham alamatnya, pegawai atau pemandu utk menemukan alamatnya sangat sabar menghadapi konsumen seperti 🙋, terimakasih","5.0","driver nya sopan, paham alamatnya, pegawai atau pemandu utk menemukan alamatnya sangat sabar menghadapi konsumen seperti 🙋, terimakasih","driver nya sopan  paham alamatnya  pegawai atau pemandu utk menemukan alamatnya sangat sabar menghadapi konsumen seperti   terimakasih","['driver', 'nya', 'sopan', 'paham', 'alamatnya', 'pegawai', 'atau', 'pemandu', 'utk', 'menemukan', 'alamatnya', 'sangat', 'sabar', 'menghadapi', 'konsumen', 'seperti', 'terimakasih']","driver nya sopan paham alamatnya pegawai atau pemandu untuk menemukan alamatnya sangat sabar menghadapi konsumen seperti terimakasih","driver sopan paham alamatnya pegawai pemandu menemukan alamatnya sabar menghadapi konsumen terimakasih","driver sopan paham alamat pegawai pandu temu alamat sabar hadap konsumen terimakasih","['driver', 'sopan', 'paham', 'alamat', 'pegawai', 'pandu', 'temu', 'alamat', 'sabar', 'hadap', 'konsumen', 'terimakasih']"
