"reviewId","content","lowercased","cleaned","slang_handled","stopword_removed","stemmed","tokenized","score","word_count"
"e0c174a2-523c-4afa-b418-a4fd5e320847","sangat2 Mengecewakan dengan drivernya yang suka ugal2an dan berkata kasar, padahal saya sudah lakukan sesuai titik map. tapi di bilang saya bohongi dia. anehnya, sudh di cancel tapi masih bisa ngechat dan berkata kasar. jadi saya unistal saja. aplikasi suka eror.","sangat2 mengecewakan dengan drivernya yang suka ugal2an dan berkata kasar, padahal saya sudah lakukan sesuai titik map. tapi di bilang saya bohongi dia. anehnya, sudh di cancel tapi masih bisa ngechat dan berkata kasar. jadi saya unistal saja. aplikasi suka eror.","sangat  mengecewakan dengan drivernya yang suka ugal an dan berkata kasar  padahal saya sudah lakukan sesuai titik map  tapi di bilang saya bohongi dia  anehnya  sudh di cancel tapi masih bisa ngechat dan berkata kasar  jadi saya unistal saja  aplikasi suka eror","sangat mengecewakan dengan drivernya yang suka ugal an dan berkata kasar padahal saya sudah lakukan sesuai titik map tapi di bilang saya bohongi dia anehnya sudah di cancel tapi masih bisa ngechat dan berkata kasar jadi saya unistal saja aplikasi suka eror","mengecewakan drivernya suka ugal an kasar lakukan sesuai titik map bilang bohongi anehnya cancel ngechat kasar unistal aplikasi suka eror","kecewa drivernya suka ugal an kasar laku sesuai titik map bilang bohong aneh cancel ngechat kasar unistal aplikasi suka eror","['kecewa', 'drivernya', 'suka', 'ugal', 'an', 'kasar', 'laku', 'sesuai', 'titik', 'map', 'bilang', 'bohong', 'aneh', 'cancel', 'ngechat', 'kasar', 'unistal', 'aplikasi', 'suka', 'eror']","1.0","['sangat', 'mengecewakan', 'dengan', 'drivernya', 'yang', 'suka', 'ugal', 'an', 'dan', 'berkata', 'kasar', 'padahal', 'saya', 'sudah', 'lakukan', 'sesuai', 'titik', 'map', 'tapi', 'di', 'bilang', 'saya', 'bohongi', 'dia', 'anehnya', 'sudh', 'di', 'cancel', 'tapi', 'masih', 'bisa', 'ngechat', 'dan', 'berkata', 'kasar', 'jadi', 'saya', 'unistal', 'saja', 'aplikasi', 'suka', 'eror']"
"dc71a3c2-37e8-4ce9-b8a0-3f01d336c555","Driverx semua pemalas, percuma pkai aplikasix giliran order tpi ongkir murah gak ad yg mau nerima. Gliran ongkir tinggi lgsg dapat. Lbh baik jg aplikasi ojol lain, mending hpus sj aplikasix prcm d pkai pelayanan sangat tdk bgus.......","driverx semua pemalas, percuma pkai aplikasix giliran order tpi ongkir murah gak ad yg mau nerima. gliran ongkir tinggi lgsg dapat. lbh baik jg aplikasi ojol lain, mending hpus sj aplikasix prcm d pkai pelayanan sangat tdk bgus.......","driverx semua pemalas  percuma pkai aplikasix giliran order tpi ongkir murah gak ad yg mau nerima  gliran ongkir tinggi lgsg dapat  lbh baik jg aplikasi ojol lain  mending hpus sj aplikasix prcm d pkai pelayanan sangat tdk bgus","driverx semua pemalas percuma pakai aplikasix giliran order tapi ongkir murah enggak ada yang mau menerima gliran ongkir tinggi langsung dapat lebih baik juga aplikasi ojol lain mending hapus saja aplikasix prcm di pakai pelayanan sangat tidak bagus","driverx pemalas pakai aplikasix giliran order ongkir murah menerima gliran ongkir tinggi aplikasi ojol mending hapus aplikasix prcm pakai pelayanan bagus","driverx malas pakai aplikasix gilir order ongkir murah terima gliran ongkir tinggi aplikasi ojol mending hapus aplikasix prcm pakai layan bagus","['driverx', 'malas', 'pakai', 'aplikasix', 'gilir', 'order', 'ongkir', 'murah', 'terima', 'gliran', 'ongkir', 'tinggi', 'aplikasi', 'ojol', 'mending', 'hapus', 'aplikasix', 'prcm', 'pakai', 'layan', 'bagus']","1.0","['driverx', 'semua', 'pemalas', 'percuma', 'pkai', 'aplikasix', 'giliran', 'order', 'tpi', 'ongkir', 'murah', 'gak', 'ad', 'yg', 'mau', 'nerima', 'gliran', 'ongkir', 'tinggi', 'lgsg', 'dapat', 'lbh', 'baik', 'jg', 'aplikasi', 'ojol', 'lain', 'mending', 'hpus', 'sj', 'aplikasix', 'prcm', 'd', 'pkai', 'pelayanan', 'sangat', 'tdk', 'bgus']"
"82cf25d8-4cdb-419e-bbb7-ac2753e54094","gila... parah ini drivernya padahal deket tapi kenapa drivernya ga mau di kosih ongkos sesuai di aplikasi, ongkos di aplikasi cuma 12k, pas sudah sampai di lokasi malah dia minta 32k. gila gila gila.. sory langsung W uninstal aj ini aplikasi, karna drivernya bikin kecewa kastemer.","gila... parah ini drivernya padahal deket tapi kenapa drivernya ga mau di kosih ongkos sesuai di aplikasi, ongkos di aplikasi cuma 12k, pas sudah sampai di lokasi malah dia minta 32k. gila gila gila.. sory langsung w uninstal aj ini aplikasi, karna drivernya bikin kecewa kastemer.","gila    parah ini drivernya padahal deket tapi kenapa drivernya ga mau di kosih ongkos sesuai di aplikasi  ongkos di aplikasi cuma   k  pas sudah sampai di lokasi malah dia minta   k  gila gila gila   sory langsung w uninstal aj ini aplikasi  karna drivernya bikin kecewa kastemer","gila parah ini drivernya padahal dekat tapi kenapa drivernya enggak mau di kosih ongkos sesuai di aplikasi ongkos di aplikasi cuma ke pas sudah sampai di lokasi malah dia meminta ke gila gila gila sory langsung gue uninstal saja ini aplikasi karena drivernya bikin kecewa kastemer","gila parah drivernya drivernya kosih ongkos sesuai aplikasi ongkos aplikasi pas lokasi gila gila gila sory gue uninstal aplikasi drivernya bikin kecewa kastemer","gila parah drivernya drivernya kosih ongkos sesuai aplikasi ongkos aplikasi pas lokasi gila gila gila sory gue uninstal aplikasi drivernya bikin kecewa kastemer","['gila', 'parah', 'drivernya', 'drivernya', 'kosih', 'ongkos', 'sesuai', 'aplikasi', 'ongkos', 'aplikasi', 'pas', 'lokasi', 'gila', 'gila', 'gila', 'sory', 'gue', 'uninstal', 'aplikasi', 'drivernya', 'bikin', 'kecewa', 'kastemer']","1.0","['gila', 'parah', 'ini', 'drivernya', 'padahal', 'deket', 'tapi', 'kenapa', 'drivernya', 'ga', 'mau', 'di', 'kosih', 'ongkos', 'sesuai', 'di', 'aplikasi', 'ongkos', 'di', 'aplikasi', 'cuma', 'k', 'pas', 'sudah', 'sampai', 'di', 'lokasi', 'malah', 'dia', 'minta', 'k', 'gila', 'gila', 'gila', 'sory', 'langsung', 'w', 'uninstal', 'aj', 'ini', 'aplikasi', 'karna', 'drivernya', 'bikin', 'kecewa', 'kastemer']"
"98e89141-3b55-46cc-a3f0-eb5066aeaac3","Saya mw mengirim food, dan saya lihat dipeta begitu banyak driver nya tetapi masih tetap tertera lg mencari driver. pada hal saya coba berkali kali masih aja tetap tertulis mencari driver, smpai driver tdk menerima, aplikasi macam apa ini sungguh aplikasi yg jelek skali, tdk profesional banget, Saya tulis komen ini dg tdk memberi bintang tdk bisa diposting, truss saya coba kasih bintang satu baru bisa diposting, Sungguh aplikasi pemaksaan.","saya mw mengirim food, dan saya lihat dipeta begitu banyak driver nya tetapi masih tetap tertera lg mencari driver. pada hal saya coba berkali kali masih aja tetap tertulis mencari driver, smpai driver tdk menerima, aplikasi macam apa ini sungguh aplikasi yg jelek skali, tdk profesional banget, saya tulis komen ini dg tdk memberi bintang tdk bisa diposting, truss saya coba kasih bintang satu baru bisa diposting, sungguh aplikasi pemaksaan.","saya mw mengirim food  dan saya lihat dipeta begitu banyak driver nya tetapi masih tetap tertera lg mencari driver  pada hal saya coba berkali kali masih aja tetap tertulis mencari driver  smpai driver tdk menerima  aplikasi macam apa ini sungguh aplikasi yg jelek skali  tdk profesional banget  saya tulis komen ini dg tdk memberi bintang tdk bisa diposting  truss saya coba kasih bintang satu baru bisa diposting  sungguh aplikasi pemaksaan","saya mau mengirim food dan saya lihat dipeta begitu banyak driver nya tetapi masih tetap tertera lagi mencari driver pada hal saya coba berkali kali masih saja tetap tertulis mencari driver sampai driver tidak menerima aplikasi macam apa ini sungguh aplikasi yang jelek sekali tidak profesional banget saya tulis komen ini dengan tidak memberi bintang tidak bisa diposting truss saya coba kasih bintang satu baru bisa diposting sungguh aplikasi pemaksaan","mengirim food dipeta driver tertera mencari driver coba berkali tertulis mencari driver driver menerima aplikasi sungguh aplikasi jelek profesional banget tulis komen bintang diposting truss coba kasih bintang diposting sungguh aplikasi pemaksaan","kirim food peta driver tera cari driver coba kali tulis cari driver driver terima aplikasi sungguh aplikasi jelek profesional banget tulis komen bintang diposting truss coba kasih bintang diposting sungguh aplikasi paksa","['kirim', 'food', 'peta', 'driver', 'tera', 'cari', 'driver', 'coba', 'kali', 'tulis', 'cari', 'driver', 'driver', 'terima', 'aplikasi', 'sungguh', 'aplikasi', 'jelek', 'profesional', 'banget', 'tulis', 'komen', 'bintang', 'diposting', 'truss', 'coba', 'kasih', 'bintang', 'diposting', 'sungguh', 'aplikasi', 'paksa']","1.0","['saya', 'mw', 'mengirim', 'food', 'dan', 'saya', 'lihat', 'dipeta', 'begitu', 'banyak', 'driver', 'nya', 'tetapi', 'masih', 'tetap', 'tertera', 'lg', 'mencari', 'driver', 'pada', 'hal', 'saya', 'coba', 'berkali', 'kali', 'masih', 'aja', 'tetap', 'tertulis', 'mencari', 'driver', 'smpai', 'driver', 'tdk', 'menerima', 'aplikasi', 'macam', 'apa', 'ini', 'sungguh', 'aplikasi', 'yg', 'jelek', 'skali', 'tdk', 'profesional', 'banget', 'saya', 'tulis', 'komen', 'ini', 'dg', 'tdk', 'memberi', 'bintang', 'tdk', 'bisa', 'diposting', 'truss', 'saya', 'coba', 'kasih', 'bintang', 'satu', 'baru', 'bisa', 'diposting', 'sungguh', 'aplikasi', 'pemaksaan']"
"f2dc1fdf-b7d0-412d-83d3-5396a5696ef4","TOLONG PERBAIKI DULU AKHLAK DRIVER KALIAN YAA... TIDAK SOPAN DAN SEMENA-MENA BANGET👎","tolong perbaiki dulu akhlak driver kalian yaa... tidak sopan dan semena-mena banget👎","tolong perbaiki dulu akhlak driver kalian yaa    tidak sopan dan semena mena banget","tolong perbaiki dulu akhlak driver kalian ya tidak sopan dan semena mena banget","tolong perbaiki akhlak driver sopan semena mena banget","tolong baik akhlak driver sopan semena mena banget","['tolong', 'baik', 'akhlak', 'driver', 'sopan', 'semena', 'mena', 'banget']","1.0","['tolong', 'perbaiki', 'dulu', 'akhlak', 'driver', 'kalian', 'yaa', 'tidak', 'sopan', 'dan', 'semena', 'mena', 'banget']"
"5f841255-94c8-4631-8d65-d4bf73a68e6b","Keren sih ini aplikasi nyari duidnya gitu bnget menguras emosi dan jiwa! nyari drivernya susah bnget padahal dilihat di maps si driver ada dmna2. ini aplikasinya yg gini apa drivernya😆 klo udh dipercepat byar 2rebu aja langsung dapett ngakak sih🤣🤣🤣🤣","keren sih ini aplikasi nyari duidnya gitu bnget menguras emosi dan jiwa! nyari drivernya susah bnget padahal dilihat di maps si driver ada dmna2. ini aplikasinya yg gini apa drivernya😆 klo udh dipercepat byar 2rebu aja langsung dapett ngakak sih🤣🤣🤣🤣","keren sih ini aplikasi nyari duidnya gitu bnget menguras emosi dan jiwa  nyari drivernya susah bnget padahal dilihat di maps si driver ada dmna   ini aplikasinya yg gini apa drivernya klo udh dipercepat byar  rebu aja langsung dapett ngakak sih","keren sih ini aplikasi mencari duidnya begitu banget menguras emosi dan jiwa mencari drivernya susah banget padahal dilihat di maps sih driver ada dimana ini aplikasinya yang begini apa drivernya kalo sudah dipercepat byar rebu saja langsung dapett mengakak sih","keren sih aplikasi mencari duidnya banget menguras emosi jiwa mencari drivernya susah banget maps sih driver dimana aplikasinya drivernya kalo dipercepat byar rebu dapett mengakak sih","keren sih aplikasi cari duidnya banget uras emosi jiwa cari drivernya susah banget maps sih driver mana aplikasi drivernya kalo cepat byar rebu dapett akak sih","['keren', 'sih', 'aplikasi', 'cari', 'duidnya', 'banget', 'uras', 'emosi', 'jiwa', 'cari', 'drivernya', 'susah', 'banget', 'maps', 'sih', 'driver', 'mana', 'aplikasi', 'drivernya', 'kalo', 'cepat', 'byar', 'rebu', 'dapett', 'akak', 'sih']","1.0","['keren', 'sih', 'ini', 'aplikasi', 'nyari', 'duidnya', 'gitu', 'bnget', 'menguras', 'emosi', 'dan', 'jiwa', 'nyari', 'drivernya', 'susah', 'bnget', 'padahal', 'dilihat', 'di', 'maps', 'si', 'driver', 'ada', 'dmna', 'ini', 'aplikasinya', 'yg', 'gini', 'apa', 'drivernya', 'klo', 'udh', 'dipercepat', 'byar', 'rebu', 'aja', 'langsung', 'dapett', 'ngakak', 'sih']"
"42ac1dcc-597d-4d63-b968-19fafc537f48","Lamaaa, ojol paling lamaa, driver gatau jalann, aplikasi ojek paling jelek pokoknya","lamaaa, ojol paling lamaa, driver gatau jalann, aplikasi ojek paling jelek pokoknya","lamaaa  ojol paling lamaa  driver gatau jalann  aplikasi ojek paling jelek pokoknya","lamaaa ojol paling lamaa driver enggak tau jalann aplikasi ojek paling jelek pokoknya","lamaaa ojol lamaa driver tau jalann aplikasi ojek jelek pokoknya","lamaaa ojol lamaa driver tau jalann aplikasi ojek jelek pokok","['lamaaa', 'ojol', 'lamaa', 'driver', 'tau', 'jalann', 'aplikasi', 'ojek', 'jelek', 'pokok']","1.0","['lamaaa', 'ojol', 'paling', 'lamaa', 'driver', 'gatau', 'jalann', 'aplikasi', 'ojek', 'paling', 'jelek', 'pokoknya']"
"3d2a2f7a-89a7-462e-b0f3-20cae91454b6","Aplikasinya jelek amat. Murah sich murah tp ampun DJ nyari drivernya lama banget. Bs berjam2 baru dapat driver. Mana jg maps nya jadul amat.","aplikasinya jelek amat. murah sich murah tp ampun dj nyari drivernya lama banget. bs berjam2 baru dapat driver. mana jg maps nya jadul amat.","aplikasinya jelek amat  murah sich murah tp ampun dj nyari drivernya lama banget  bs berjam  baru dapat driver  mana jg maps nya jadul amat","aplikasinya jelek amat murah sih murah tapi ampun dj mencari drivernya lama banget bisa berjam baru dapat driver mana juga maps nya jadul amat","aplikasinya jelek murah sih murah ampun dj mencari drivernya banget berjam driver maps jadul","aplikasi jelek murah sih murah ampun dj cari drivernya banget jam driver maps jadul","['aplikasi', 'jelek', 'murah', 'sih', 'murah', 'ampun', 'dj', 'cari', 'drivernya', 'banget', 'jam', 'driver', 'maps', 'jadul']","1.0","['aplikasinya', 'jelek', 'amat', 'murah', 'sich', 'murah', 'tp', 'ampun', 'dj', 'nyari', 'drivernya', 'lama', 'banget', 'bs', 'berjam', 'baru', 'dapat', 'driver', 'mana', 'jg', 'maps', 'nya', 'jadul', 'amat']"
"2e7dafbe-f09a-4808-b9f2-4d21ade899cd","Coba update kembali lokasi nya saya susah kalau mau jembut di perum saya","coba update kembali lokasi nya saya susah kalau mau jembut di perum saya","coba update kembali lokasi nya saya susah kalau mau jembut di perum saya","coba update kembali lokasi nya saya susah kalau mau jembut di perum saya","coba update lokasi susah jembut perum","coba update lokasi susah jembut perum","['coba', 'update', 'lokasi', 'susah', 'jembut', 'perum']","1.0","['coba', 'update', 'kembali', 'lokasi', 'nya', 'saya', 'susah', 'kalau', 'mau', 'jembut', 'di', 'perum', 'saya']"
"8c5fafb6-8954-473e-9a7d-b857a38611ee","aplikasinya sangat ruwet. sangat tidak mudah di pahami. saya sampai salah pencet.. tiba2 udh langsung order","aplikasinya sangat ruwet. sangat tidak mudah di pahami. saya sampai salah pencet.. tiba2 udh langsung order","aplikasinya sangat ruwet  sangat tidak mudah di pahami  saya sampai salah pencet   tiba  udh langsung order","aplikasinya sangat ruwet sangat tidak mudah di pahami saya sampai salah pencet tiba sudah langsung order","aplikasinya ruwet mudah pahami salah pencet order","aplikasi ruwet mudah paham salah pencet order","['aplikasi', 'ruwet', 'mudah', 'paham', 'salah', 'pencet', 'order']","1.0","['aplikasinya', 'sangat', 'ruwet', 'sangat', 'tidak', 'mudah', 'di', 'pahami', 'saya', 'sampai', 'salah', 'pencet', 'tiba', 'udh', 'langsung', 'order']"
"3c3d0dd3-1465-4866-9b98-55beac7b6953","maxim kurang dalam memberi penangan kalo drivernya terjadi apa apa. cuma meras keringat driver tampa ada timbal balik","maxim kurang dalam memberi penangan kalo drivernya terjadi apa apa. cuma meras keringat driver tampa ada timbal balik","maxim kurang dalam memberi penangan kalo drivernya terjadi apa apa  cuma meras keringat driver tampa ada timbal balik","maxim kurang dalam memberi penangan kalo drivernya terjadi apa apa cuma meras keringat driver tampa ada timbal balik","maxim penangan kalo drivernya meras keringat driver tampa timbal","maxim nang kalo drivernya ras keringat driver tampa timbal","['maxim', 'nang', 'kalo', 'drivernya', 'ras', 'keringat', 'driver', 'tampa', 'timbal']","1.0","['maxim', 'kurang', 'dalam', 'memberi', 'penangan', 'kalo', 'drivernya', 'terjadi', 'apa', 'apa', 'cuma', 'meras', 'keringat', 'driver', 'tampa', 'ada', 'timbal', 'balik']"
"9a7d0bc9-2fe5-4f0e-bc63-b7452dbe90c4","Aplikasi ini makin hari makin rumit!! Minta hub kode aja satu abad!","aplikasi ini makin hari makin rumit!! minta hub kode aja satu abad!","aplikasi ini makin hari makin rumit   minta hub kode aja satu abad","aplikasi ini makin hari makin rumit meminta hubungan kode saja satu abad","aplikasi rumit hubungan kode abad","aplikasi rumit hubung kode abad","['aplikasi', 'rumit', 'hubung', 'kode', 'abad']","1.0","['aplikasi', 'ini', 'makin', 'hari', 'makin', 'rumit', 'minta', 'hub', 'kode', 'aja', 'satu', 'abad']"
"59cf5494-e277-4de0-87c1-daae7158478a","Unistal aja gal bermutu. Gua cape² nunggu malah di cancel","unistal aja gal bermutu. gua cape² nunggu malah di cancel","unistal aja gal bermutu  gua cape² nunggu malah di cancel","unistal saja gal bermutu gua cape² menunggu malah di cancel","unistal gal bermutu gua cape² menunggu cancel","unistal gal mutu gua cape tunggu cancel","['unistal', 'gal', 'mutu', 'gua', 'cape', 'tunggu', 'cancel']","1.0","['unistal', 'aja', 'gal', 'bermutu', 'gua', 'cape²', 'nunggu', 'malah', 'di', 'cancel']"
"912c170e-89b9-433f-9630-904c7f6d47b4","Sebelumnya jam 11 order maxim ke suatu tempat sudah lancar sampai ke tujuan, tapi tiba"" jam 2 siang saya lagi nonton youtube ada notif order sendiri ke tujuan yg sama waktu order jam 11, sehingga driver marah2 katanya dikerjain. ADA APA INI dengan Aplikasinya. mohon diperbaiki aplikasinya Maxim.","sebelumnya jam 11 order maxim ke suatu tempat sudah lancar sampai ke tujuan, tapi tiba"" jam 2 siang saya lagi nonton youtube ada notif order sendiri ke tujuan yg sama waktu order jam 11, sehingga driver marah2 katanya dikerjain. ada apa ini dengan aplikasinya. mohon diperbaiki aplikasinya maxim.","sebelumnya jam    order maxim ke suatu tempat sudah lancar sampai ke tujuan  tapi tiba  jam   siang saya lagi nonton youtube ada notif order sendiri ke tujuan yg sama waktu order jam     sehingga driver marah  katanya dikerjain  ada apa ini dengan aplikasinya  mohon diperbaiki aplikasinya maxim","sebelumnya jam order maxim ke suatu tempat sudah lancar sampai ke tujuan tapi tiba jam siang saya lagi menonton youtube ada notif order sendiri ke tujuan yang sama waktu order jam sehingga driver marah katanya dikerjain ada apa ini dengan aplikasinya mohon diperbaiki aplikasinya maxim","jam order maxim lancar tujuan jam siang menonton youtube notif order tujuan waktu order jam driver marah dikerjain aplikasinya diperbaiki aplikasinya maxim","jam order maxim lancar tuju jam siang tonton youtube notif order tuju waktu order jam driver marah dikerjain aplikasi baik aplikasi maxim","['jam', 'order', 'maxim', 'lancar', 'tuju', 'jam', 'siang', 'tonton', 'youtube', 'notif', 'order', 'tuju', 'waktu', 'order', 'jam', 'driver', 'marah', 'dikerjain', 'aplikasi', 'baik', 'aplikasi', 'maxim']","1.0","['sebelumnya', 'jam', 'order', 'maxim', 'ke', 'suatu', 'tempat', 'sudah', 'lancar', 'sampai', 'ke', 'tujuan', 'tapi', 'tiba', 'jam', 'siang', 'saya', 'lagi', 'nonton', 'youtube', 'ada', 'notif', 'order', 'sendiri', 'ke', 'tujuan', 'yg', 'sama', 'waktu', 'order', 'jam', 'sehingga', 'driver', 'marah', 'katanya', 'dikerjain', 'ada', 'apa', 'ini', 'dengan', 'aplikasinya', 'mohon', 'diperbaiki', 'aplikasinya', 'maxim']"
"9e2558af-8a70-4db1-9f88-376d8acf3529","Aplikasi jelek,,susah dapat driver order berjam2 gak dpt,,","aplikasi jelek,,susah dapat driver order berjam2 gak dpt,,","aplikasi jelek  susah dapat driver order berjam  gak dpt","aplikasi jelek susah dapat driver order berjam enggak dapat","aplikasi jelek susah driver order berjam","aplikasi jelek susah driver order jam","['aplikasi', 'jelek', 'susah', 'driver', 'order', 'jam']","1.0","['aplikasi', 'jelek', 'susah', 'dapat', 'driver', 'order', 'berjam', 'gak', 'dpt']"
"53ae6312-dffc-4e3b-a02e-9b6289b35b4c","maxim maps nya jelek selalu berputar putar lebih jauh dari rute padahal ada rute yang lebih cepat kalo rute nya beda 10m ga masaalah ini sampe 20 menit lebih buang buang waktu kalo lagi buru buru tempat yang udah punya nama aja engga ada di maps jadi harus cari yang dekat dengan lokasi ribet tolong di perbarui","maxim maps nya jelek selalu berputar putar lebih jauh dari rute padahal ada rute yang lebih cepat kalo rute nya beda 10m ga masaalah ini sampe 20 menit lebih buang buang waktu kalo lagi buru buru tempat yang udah punya nama aja engga ada di maps jadi harus cari yang dekat dengan lokasi ribet tolong di perbarui","maxim maps nya jelek selalu berputar putar lebih jauh dari rute padahal ada rute yang lebih cepat kalo rute nya beda   m ga masaalah ini sampe    menit lebih buang buang waktu kalo lagi buru buru tempat yang udah punya nama aja engga ada di maps jadi harus cari yang dekat dengan lokasi ribet tolong di perbarui","maxim maps nya jelek selalu berputar putar lebih jauh dari rute padahal ada rute yang lebih cepat kalo rute nya beda sama enggak masaalah ini sampai menit lebih buang buang waktu kalo lagi buru buru tempat yang sudah punya nama saja enggak ada di maps jadi harus cari yang dekat dengan lokasi ribet tolong di perbarui","maxim maps jelek berputar putar rute rute cepat kalo rute beda masaalah menit buang buang waktu kalo buru buru nama maps cari lokasi ribet tolong perbarui","maxim maps jelek putar putar rute rute cepat kalo rute beda masaalah menit buang buang waktu kalo buru buru nama maps cari lokasi ribet tolong baru","['maxim', 'maps', 'jelek', 'putar', 'putar', 'rute', 'rute', 'cepat', 'kalo', 'rute', 'beda', 'masaalah', 'menit', 'buang', 'buang', 'waktu', 'kalo', 'buru', 'buru', 'nama', 'maps', 'cari', 'lokasi', 'ribet', 'tolong', 'baru']","1.0","['maxim', 'maps', 'nya', 'jelek', 'selalu', 'berputar', 'putar', 'lebih', 'jauh', 'dari', 'rute', 'padahal', 'ada', 'rute', 'yang', 'lebih', 'cepat', 'kalo', 'rute', 'nya', 'beda', 'm', 'ga', 'masaalah', 'ini', 'sampe', 'menit', 'lebih', 'buang', 'buang', 'waktu', 'kalo', 'lagi', 'buru', 'buru', 'tempat', 'yang', 'udah', 'punya', 'nama', 'aja', 'engga', 'ada', 'di', 'maps', 'jadi', 'harus', 'cari', 'yang', 'dekat', 'dengan', 'lokasi', 'ribet', 'tolong', 'di', 'perbarui']"
"e0363841-28e6-467d-8ba5-f2df14527a84","Alamat kurang lengkap, tidak seperti aplikasi sebelah","alamat kurang lengkap, tidak seperti aplikasi sebelah","alamat kurang lengkap  tidak seperti aplikasi sebelah","alamat kurang lengkap tidak seperti aplikasi sebelah","alamat lengkap aplikasi sebelah","alamat lengkap aplikasi belah","['alamat', 'lengkap', 'aplikasi', 'belah']","1.0","['alamat', 'kurang', 'lengkap', 'tidak', 'seperti', 'aplikasi', 'sebelah']"
"da041203-62e2-4f9c-93e5-14b3fa0cfd4d","Murah sih tp parah setiap saya order delivery psti lama betul kada ga ada dapat tulisanya mencari driver trs. Sangat tidak membatu bagi kita pedagang online","murah sih tp parah setiap saya order delivery psti lama betul kada ga ada dapat tulisanya mencari driver trs. sangat tidak membatu bagi kita pedagang online","murah sih tp parah setiap saya order delivery psti lama betul kada ga ada dapat tulisanya mencari driver trs  sangat tidak membatu bagi kita pedagang online","murah sih tapi parah setiap saya order delivery pasti lama betul kada enggak ada dapat tulisanya mencari driver terus sangat tidak membatu bagi kita pedagang online","murah sih parah order delivery kada tulisanya mencari driver membatu pedagang online","murah sih parah order delivery kada tulisanya cari driver batu dagang online","['murah', 'sih', 'parah', 'order', 'delivery', 'kada', 'tulisanya', 'cari', 'driver', 'batu', 'dagang', 'online']","1.0","['murah', 'sih', 'tp', 'parah', 'setiap', 'saya', 'order', 'delivery', 'psti', 'lama', 'betul', 'kada', 'ga', 'ada', 'dapat', 'tulisanya', 'mencari', 'driver', 'trs', 'sangat', 'tidak', 'membatu', 'bagi', 'kita', 'pedagang', 'online']"
"26eb3f72-b31f-48c8-acff-140cea183d39","Tolong atas nama driver Angga Riyadi kalo masih mau kerja yg bener dong setiap kali saya dapat dia orderan gapernah bener gabener nyampe di lama2in bikin kecewa aja","tolong atas nama driver angga riyadi kalo masih mau kerja yg bener dong setiap kali saya dapat dia orderan gapernah bener gabener nyampe di lama2in bikin kecewa aja","tolong atas nama driver angga riyadi kalo masih mau kerja yg bener dong setiap kali saya dapat dia orderan gapernah bener gabener nyampe di lama in bikin kecewa aja","tolong atas nama driver angga riyadi kalo masih mau kerja yang benar dong setiap kali saya dapat dia orderan enggak pernah benar gabener sampai di lama ini bikin kecewa saja","tolong nama driver angga riyadi kalo orderan gabener bikin kecewa","tolong nama driver angga riyadi kalo order gabener bikin kecewa","['tolong', 'nama', 'driver', 'angga', 'riyadi', 'kalo', 'order', 'gabener', 'bikin', 'kecewa']","1.0","['tolong', 'atas', 'nama', 'driver', 'angga', 'riyadi', 'kalo', 'masih', 'mau', 'kerja', 'yg', 'bener', 'dong', 'setiap', 'kali', 'saya', 'dapat', 'dia', 'orderan', 'gapernah', 'bener', 'gabener', 'nyampe', 'di', 'lama', 'in', 'bikin', 'kecewa', 'aja']"
"cdc8acdd-9114-4e3c-a0d2-04011b5fc9e6","psn deliver lamanya minta ampun bahkan ga dapat driver dr pagi SMP mlm. Niat g sih.... Mending D hapus aja aplikasi delivery nya amat sangat tidak membatu bagi kita usaha online. Malah menghambat dan menyusahkan kita","psn deliver lamanya minta ampun bahkan ga dapat driver dr pagi smp mlm. niat g sih.... mending d hapus aja aplikasi delivery nya amat sangat tidak membatu bagi kita usaha online. malah menghambat dan menyusahkan kita","psn deliver lamanya minta ampun bahkan ga dapat driver dr pagi smp mlm  niat g sih     mending d hapus aja aplikasi delivery nya amat sangat tidak membatu bagi kita usaha online  malah menghambat dan menyusahkan kita","psn deliver lamanya meminta ampun bahkan enggak dapat driver dari pagi sampai malam niat enggak sih mending di hapus saja aplikasi delivery nya amat sangat tidak membatu bagi kita usaha online malah menghambat dan menyusahkan kita","psn deliver ampun driver pagi malam niat sih mending hapus aplikasi delivery membatu usaha online menghambat menyusahkan","psn deliver ampun driver pagi malam niat sih mending hapus aplikasi delivery batu usaha online hambat susah","['psn', 'deliver', 'ampun', 'driver', 'pagi', 'malam', 'niat', 'sih', 'mending', 'hapus', 'aplikasi', 'delivery', 'batu', 'usaha', 'online', 'hambat', 'susah']","1.0","['psn', 'deliver', 'lamanya', 'minta', 'ampun', 'bahkan', 'ga', 'dapat', 'driver', 'dr', 'pagi', 'smp', 'mlm', 'niat', 'g', 'sih', 'mending', 'd', 'hapus', 'aja', 'aplikasi', 'delivery', 'nya', 'amat', 'sangat', 'tidak', 'membatu', 'bagi', 'kita', 'usaha', 'online', 'malah', 'menghambat', 'dan', 'menyusahkan', 'kita']"
